Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
hot_02	0	texture/grad_sky_mustafar_hot_02.dds		60	0.008		60	0.0001	terrain/colorramp/mustafar_hot_02.tga	1	1	0.0015	0.0015	appearance/pt_lava_additive_smoke.prt	texture/env_must_lava.dds	texture/env_must_lava.dds	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	0.1
hot_02	1	texture/grad_sky_mustafar_hot_02.dds		60	0.008		60	0.0001	terrain/colorramp/mustafar_hot_02.tga	1	1	0.002	0.001	appearance/pt_lava_additive_smoke.prt	texture/env_must_lava.dds	texture/env_must_lava.dds	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	0.2
hot_02	2	texture/grad_sky_mustafar_hot_02.dds		60	0.008		60	0.0001	terrain/colorramp/mustafar_hot_02.tga	1	1	0.002	0.002	appearance/pt_lava_additive_smoke.prt	texture/env_must_lava.dds	texture/env_must_lava.dds	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	0.3
lightning	0	texture/grad_sky_mustafar.dds	shader/cloudtile_must_n.sht	45	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_global.tga	1	1	0.0008	0.0008	appearance/must_lightning_2.prt	texture/env_must_warm.dds	texture/env_must_warm.dds	sound/amb_lava_roar_distant_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/amb_lava_roar_distant_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	0.1
lightning	1	texture/grad_sky_mustafar.dds	shader/cloudtile_must_n.sht	30	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_global.tga	1	1	0.001	0.001	appearance/pt_dust_storm.prt	texture/env_must_warm.dds	texture/env_must_warm.dds	sound/amb_lava_roar_distant_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/amb_lava_roar_distant_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	0.2
lightning	2	texture/grad_sky_mustafar.dds	shader/cloudtile_must_n.sht	30	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_global.tga	1	1	0.002	0.002	appearance/pt_dust_storm_heavy.prt	texture/env_must_warm.dds	texture/env_must_warm.dds	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	0.3
cool_lightning	0	texture/grad_sky_mustafar_cool.dds	shader/cloudtile_must_n.sht	30	0.008	shader/cloud_must_02.sht	80	0.0001	terrain/colorramp/mustafar_cool.tga	1	1	0.0008	0.0008	appearance/must_lightning_2.prt	texture/env_must_cool.dds	texture/env_must_cool.dds	sound/amb_mountains_outside.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/amb_mountains_outside.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_a.snd	sound/music_gloom_a.snd	sound/music_gloom_a.snd	0.1
cool_lightning	1	texture/grad_sky_mustafar_cool.dds	shader/cloudtile_must_n.sht	30	0.008	shader/cloud_must_02.sht	80	0.0001	terrain/colorramp/mustafar_cool.tga	1	1	0.001	0.001	appearance/pt_dust_storm.prt	texture/env_must_cool.dds	texture/env_must_cool.dds	sound/amb_mountains_outside.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/amb_mountains_outside.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_a.snd	sound/music_gloom_a.snd	sound/music_gloom_a.snd	0.2
cool_lightning	2	texture/grad_sky_mustafar_cool.dds	shader/cloudtile_must_n.sht	30	0.008	shader/cloud_must_02.sht	80	0.0001	terrain/colorramp/mustafar_cool.tga	1	1	0.002	0.002	appearance/pt_dust_storm_heavy.prt	texture/env_must_cool.dds	texture/env_must_cool.dds	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_a.snd	sound/music_gloom_a.snd	sound/music_gloom_a.snd	0.3
hot_lightning	0	texture/grad_sky_mustafar_hot.dds	shader/cloudtile_must_n.sht	60	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_hot.tga	1	1	0.0015	0.0015	appearance/must_lightning_2.prt	texture/env_must_hot.dds	texture/env_must_hot.dds	sound/amb_lava_flow_03_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/amb_lava_flow_03_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	0.1
hot_lightning	1	texture/grad_sky_mustafar_hot.dds	shader/cloudtile_must_n.sht	60	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_hot.tga	1	1	0.002	0.001	appearance/pt_dust_storm.prt	texture/env_must_hot.dds	texture/env_must_hot.dds	sound/amb_lava_flow_03_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/amb_lava_flow_03_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	0.2
hot_lightning	2	texture/grad_sky_mustafar_hot.dds	shader/cloudtile_must_n.sht	60	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_hot.tga	1	1	0.002	0.002	appearance/pt_dust_storm_heavy.prt	texture/env_must_hot.dds	texture/env_must_hot.dds	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	sound/mus_mustafar_amb_02.snd	0.3
cool_wind	0	texture/grad_sky_mustafar_cool.dds	shader/cloudtile_must_n.sht	30	0.008	shader/cloud_must_02.sht	80	0.0001	terrain/colorramp/mustafar_cool.tga	1	1	0.0008	0.0008	appearance/pt_dust_storm.prt	texture/env_must_cool.dds	texture/env_must_cool.dds	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_roar_distant_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_roar_distant_lp.snd	sound/music_exar_theme.snd	sound/music_exar_theme.snd	sound/music_exar_theme.snd	7
cool_wind	1	texture/grad_sky_mustafar_cool.dds	shader/cloudtile_must_n.sht	30	0.008	shader/cloud_must_02.sht	80	0.0001	terrain/colorramp/mustafar_cool.tga	1	1	0.001	0.001	appearance/pt_dust_storm.prt	texture/env_must_cool.dds	texture/env_must_cool.dds	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_roar_distant_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_roar_distant_lp.snd	sound/music_exar_theme.snd	sound/music_exar_theme.snd	sound/music_exar_theme.snd	7
cool_wind	2	texture/grad_sky_mustafar_cool.dds	shader/cloudtile_must_n.sht	30	0.008	shader/cloud_must_02.sht	80	0.0001	terrain/colorramp/mustafar_cool.tga	1	1	0.002	0.002	appearance/pt_dust_storm_heavy.prt	texture/env_must_cool.dds	texture/env_must_cool.dds	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_roar_distant_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_roar_distant_lp.snd	sound/music_exar_theme.snd	sound/music_exar_theme.snd	sound/music_exar_theme.snd	7
poison	0			60	0.008		60	0.0001	terrain/colorramp/mustafar_poison.tga	1	1	0.006	0.006	appearance/pt_lava_additive_smoke.prt	texture/env_must_warm.dds	texture/env_must_warm.dds	sound/amb_mountains_outside.snd	sound/amb_lava_roar_distant_lp.snd	sound/amb_mountains_outside.snd	sound/amb_lava_roar_distant_lp.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	0.1
poison	1			60	0.008		60	0.0001	terrain/colorramp/mustafar_poison.tga	1	1	0.006	0.006	appearance/pt_lava_additive_smoke.prt	texture/env_must_warm.dds	texture/env_must_warm.dds	sound/amb_mountains_outside.snd	sound/amb_lava_roar_distant_lp.snd	sound/amb_mountains_outside.snd	sound/amb_lava_roar_distant_lp.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	0.2
poison	2			60	0.008		60	0.0001	terrain/colorramp/mustafar_poison.tga	1	1	0.006	0.006	appearance/pt_lava_additive_smoke.prt	texture/env_must_warm.dds	texture/env_must_warm.dds	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_roar_distant_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_roar_distant_lp.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	sound/mus_mustafar_amb_01.snd	0.3
HK47	0	texture/grad_sky_mustafar_hot_02.dds		60	0.008		60	0.0001	terrain/colorramp/mustafar_hot_02.tga	1	1	0.0015	0.0015	appearance/pt_lava_additive_smoke.prt	texture/env_must_lava.dds	texture/env_must_lava.dds	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/mus_mustafar_hk47_intro.snd	sound/mus_mustafar_hk47_intro.snd	sound/mus_mustafar_hk47_intro.snd	0.1
HK47	1	texture/grad_sky_mustafar_hot_02.dds		60	0.008		60	0.0001	terrain/colorramp/mustafar_hot_02.tga	1	1	0.002	0.001	appearance/pt_lava_additive_smoke.prt	texture/env_must_lava.dds	texture/env_must_lava.dds	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/mus_mustafar_hk47_intro.snd	sound/mus_mustafar_hk47_intro.snd	sound/mus_mustafar_hk47_intro.snd	0.2
HK47	2	texture/grad_sky_mustafar_hot_02.dds		60	0.008		60	0.0001	terrain/colorramp/mustafar_hot_02.tga	1	1	0.002	0.002	appearance/pt_lava_additive_smoke.prt	texture/env_must_lava.dds	texture/env_must_lava.dds	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_fire_roaring_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/mus_mustafar_hk47_intro.snd	sound/mus_mustafar_hk47_intro.snd	sound/mus_mustafar_hk47_intro.snd	0.3
droid_army	0	texture/grad_sky_mustafar.dds	shader/cloudtile_must_n.sht	60	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_global.tga	1	1	0.0008	0.0008		texture/env_must_warm.dds	texture/env_must_warm.dds	sound/amb_mountains_outside.snd	sound/amb_lava_flow_04_lp.snd	sound/amb_mountains_outside.snd	sound/amb_lava_flow_04_lp.snd	sound/mus_mustafar_droid_invasion_intro.snd	sound/mus_mustafar_droid_invasion_intro.snd	sound/mus_mustafar_droid_invasion_intro.snd	0.1
droid_army	1	texture/grad_sky_mustafar.dds	shader/cloudtile_must_n.sht	60	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_global.tga	1	1	0.001	0.001	appearance/pt_dust_storm.prt	texture/env_must_warm.dds	texture/env_must_warm.dds	sound/amb_mountains_outside.snd	sound/amb_lava_flow_04_lp.snd	sound/amb_mountains_outside.snd	sound/amb_lava_flow_04_lp.snd	sound/mus_mustafar_droid_invasion_intro.snd	sound/mus_mustafar_droid_invasion_intro.snd	sound/mus_mustafar_droid_invasion_intro.snd	0.2
droid_army	2	texture/grad_sky_mustafar.dds	shader/cloudtile_must_n.sht	60	0.008	shader/cloud_must_02.sht	60	0.0001	terrain/colorramp/mustafar_global.tga	1	1	0.002	0.002	appearance/pt_dust_storm_heavy.prt	texture/env_must_warm.dds	texture/env_must_warm.dds	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_flow_04_lp.snd	sound/wtr_gusting_windstrm_hvy_lp.snd	sound/amb_lava_flow_04_lp.snd	sound/mus_mustafar_droid_invasion_intro.snd	sound/mus_mustafar_droid_invasion_intro.snd	sound/mus_mustafar_droid_invasion_intro.snd	0.3
