Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
mudflatstransition	0	texture/grad_sky_talus_mudflats.dds	shader/cloudtile_talus.sht	40	0.009		100	0.001	terrain/colorramp/talus_mudflatstransition0.tga	1	1	0.008	0.005		texture/env_talus_mudflat_day.dds	texture/env_talus_mudflat_night.dds	sound/amb_grassland_outside.snd		sound/amb_grassland_outside.snd		sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.1
mudflatstransition	1	texture/grad_sky_rori.dds	shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.0075	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_mudflat_day.dds	texture/env_talus_mudflat_night.dds	sound/amb_grassland_outside.snd		sound/amb_grassland_outside.snd		sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
mudflatstransition	2		shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.02	0.009	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_mudflat_day.dds	texture/env_talus_mudflat_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/mus_kashyyyk_elders_hut	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2
mudflatstransition	3			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.03	0.02	appearance/pt_rain_sheet_light.prt	texture/env_talus_mudflat_day.dds	texture/env_talus_mudflat_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	4
mudflatstransition	4			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_talus_mudflat_day.dds	texture/env_talus_mudflat_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	6
hanna_city	0	texture/grad_sky_talus.dds	shader/cloudtile_talus.sht	40	0.009		100	0.001	terrain/colorramp/talus_global0.tga	1	1	0.006	0.0025		texture/env_talus_dearic_day.dds	texture/env_talus_dearic_night.dds	sound/amb_talus_dearic_lp.snd	sound/amb_talus_dearic_os.snd	sound/amb_talus_dearic_lp.snd	sound/amb_talus_dearic_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
hanna_city	1	texture/grad_sky_rori.dds	shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.007	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_dearic_day.dds	texture/env_talus_dearic_night.dds	sound/amb_talus_dearic_lp.snd	sound/amb_talus_dearic_os.snd	sound/amb_talus_dearic_lp.snd	sound/amb_talus_dearic_os.snd	sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
hanna_city	2		shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_dearic_day.dds	texture/env_talus_dearic_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/mus_kashyyyk_elders_hut	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
hanna_city	3			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_talus_dearic_day.dds	texture/env_talus_dearic_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
hanna_city	4			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.035	0.035	appearance/pt_rain_sheet_heavy.prt	texture/env_talus_dearic_day.dds	texture/env_talus_dearic_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
dead_zone	0	texture/grad_sky_talus.dds	shader/cloudtile_talus.sht	40	0.009		100	0.001	terrain/colorramp/talus_global0.tga	1	1	0.001	0.0007		texture/env_talus_nashul_day.dds	texture/env_talus_nashul_night.dds	sound/amb_talus_nashal_lp.snd	sound/amb_talus_nashal_os.snd	sound/amb_talus_nashal_lp.snd	sound/amb_talus_nashal_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
dead_zone	1	texture/grad_sky_rori.dds	shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.006	0.0025	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_nashul_day.dds	texture/env_talus_nashul_night.dds	sound/amb_talus_nashal_lp.snd	sound/amb_talus_nashal_os.snd	sound/amb_talus_nashal_lp.snd	sound/amb_talus_nashal_os.snd	sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
dead_zone	2		shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.009	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_nashul_day.dds	texture/env_talus_nashul_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/mus_kashyyyk_elders_hut	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
dead_zone	3			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_talus_nashul_day.dds	texture/env_talus_nashul_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
dead_zone	4			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.035	0.035	appearance/pt_rain_sheet_heavy.prt	texture/env_talus_nashul_day.dds	texture/env_talus_nashul_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
pvp_bf_01	0	texture/grad_sky_talus.dds	shader/cloudtile_talus.sht	40	0.009		100	0.001	terrain/colorramp/talus_global0.tga	1	1	0.006	0.0025		texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/amb_talus_pvp_bf_lp.snd	sound/amb_talus_pvp_bf_os.snd	sound/amb_talus_pvp_bf_lp.snd	sound/amb_talus_pvp_bf_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
pvp_bf_01	1	texture/grad_sky_rori.dds	shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.009	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/amb_talus_pvp_bf_lp.snd	sound/amb_talus_pvp_bf_os.snd	sound/amb_talus_pvp_bf_lp.snd	sound/amb_talus_pvp_bf_os.snd	sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
pvp_bf_01	2		shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/mus_kashyyyk_elders_hut	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
pvp_bf_01	3			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
pvp_bf_01	4			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.035	0.035	appearance/pt_rain_sheet_heavy.prt	texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
bf_ridge	0	texture/grad_sky_talus.dds	shader/cloudtile_talus.sht	40	0.009		100	0.001	terrain/colorramp/talus_global0.tga	1	1	0.006	0.0025		texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/amb_talus_pvp_bf_lp.snd	sound/amb_talus_pvp_bf_os.snd	sound/amb_talus_pvp_bf_lp.snd	sound/amb_talus_pvp_bf_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
bf_ridge	1	texture/grad_sky_rori.dds	shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.009	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/amb_talus_pvp_bf_lp.snd	sound/amb_talus_pvp_bf_os.snd	sound/amb_talus_pvp_bf_lp.snd	sound/amb_talus_pvp_bf_os.snd	sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
bf_ridge	2		shader/cloudtile_n.sht	40	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/mus_kashyyyk_elders_hut	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
bf_ridge	3			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
bf_ridge	4			40	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.035	0.035	appearance/pt_rain_sheet_heavy.prt	texture/env_talus_global_day.dds	texture/env_talus_global_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
lifeday	0	texture/grad_sky_echo_base_edge.dds	shader/cloudtile_echo_base_n.sht	60	0.008	shader/cloudtile_echo_base_n.sht	80	0.001	terrain/colorramp/lifeday.tga	1	1	0.0015	0.0025	appearance/pt_snow_lifeday.prt	texture/env_echo_base_edge_day.dds	texture/env_echo_base_edge_night.dds						sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.1
