Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
lvl4	0	texture/grad_sky_kashyyyk_rryatt_lvl4.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl4.tga	1	1	0.008	0.004		texture/env_kashyyyk_rryat4.dds	texture/env_kashyyyk_rryat4.dds	sound/amb_kashyyk_ryratt_trail_lvl04.snd		sound/amb_kashyyk_ryratt_trail_lvl04.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	1.5
lvl4	1	texture/grad_sky_kashyyyk_rryatt_lvl4.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl4.tga	1	1	0.008	0.004		texture/env_kashyyyk_rryat4.dds	texture/env_kashyyyk_rryat4.dds	sound/amb_kashyyk_ryratt_trail_lvl04.snd		sound/amb_kashyyk_ryratt_trail_lvl04.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	1
lvl4	2	texture/grad_sky_kashyyyk_rryatt_lvl4.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl4.tga	1	1	0.008	0.004		texture/env_kashyyyk_rryat4.dds	texture/env_kashyyyk_rryat4.dds	sound/wtr_light_rain_large_lp.snd		sound/wtr_light_rain_large_lp.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	3
lvl4	3	texture/grad_sky_kashyyyk_rryatt_lvl4.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl4.tga	0	1	0.008	0.004		texture/env_kashyyyk_rryat4.dds	texture/env_kashyyyk_rryat4.dds	sound/wtr_heavy_rain_large_lp.snd		sound/wtr_heavy_rain_large_lp.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	5
lvl4	4	texture/grad_sky_kashyyyk_rryatt_lvl4.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl4.tga	0	1	0.008	0.004		texture/env_kashyyyk_rryat4.dds	texture/env_kashyyyk_rryat4.dds	sound/wtr_hail_storm_large_lp.snd		sound/wtr_hail_storm_large_lp.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	7
lvl5	0	texture/grad_sky_kashyyyk_rryatt_lvl5.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl5.tga	1	1	0.0075	0.0075		texture/env_kashyyyk_rryat5.dds	texture/env_kashyyyk_rryat5.dds	sound/amb_kashyyk_ryratt_trail_lvl05.snd		sound/amb_kashyyk_ryratt_trail_lvl05.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	1.5
lvl5	1	texture/grad_sky_kashyyyk_rryatt_lvl5.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl5.tga	1	1	0.0065	0.0055		texture/env_kashyyyk_rryat5.dds	texture/env_kashyyyk_rryat5.dds	sound/amb_kashyyk_ryratt_trail_lvl05.snd		sound/amb_kashyyk_ryratt_trail_lvl05.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	1
lvl5	2	texture/grad_sky_kashyyyk_rryatt_lvl5.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl5.tga	1	1	0.0075	0.0065		texture/env_kashyyyk_rryat5.dds	texture/env_kashyyyk_rryat5.dds	sound/wtr_light_rain_large_lp.snd		sound/wtr_light_rain_large_lp.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	3
lvl5	3	texture/grad_sky_kashyyyk_rryatt_lvl5.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl5.tga	0	1	0.0075	0.0065		texture/env_kashyyyk_rryat5.dds	texture/env_kashyyyk_rryat5.dds	sound/wtr_heavy_rain_large_lp.snd		sound/wtr_heavy_rain_large_lp.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	5
lvl5	4	texture/grad_sky_kashyyyk_rryatt_lvl5.dds		30	0.006		110	0.001	terrain/colorramp/kashyyyk_rryatt_trail_lvl5.tga	0	1	0.0075	0.0065		texture/env_kashyyyk_rryat5.dds	texture/env_kashyyyk_rryat5.dds	sound/wtr_hail_storm_large_lp.snd		sound/wtr_hail_storm_large_lp.snd		sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	sound/mus_kashyyyk_rryatt_trail.snd	7
