Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
islands-placeholder	4			50	0.008		150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_rori_island_day.dds	texture/env_rori_island_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
foggyswamp	0	texture/grad_sky_rori_swamp.dds	shader/cloudtile_n.sht	50	0.008	shader/cloudtile_tato_n.sht	150	0.0001	terrain/colorramp/rori_swamp0.tga	1	1	0.02	0.02		texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/amb_swamp_outside.snd		sound/amb_swamp_night.snd		sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
foggyswamp	1		shader/cloudtile_n.sht	50	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.02	0.02		texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/amb_mountains_outside.snd		sound/amb_mountains_outside.snd		sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
foggyswamp	2		shader/cloudtile_n.sht	50	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.015	0.015	appearance/pt_rain_sheet_verylight.prt	texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
foggyswamp	3			50	0.008		150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
foggyswamp	4			50	0.008		150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
narmle	0	texture/grad_sky_rori.dds	shader/cloudtile_n.sht	50	0.008	shader/cloudtile_tato_n.sht	150	0.0001	terrain/colorramp/rori_global0.tga	1	1	0.009	0.009		texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/amb_rori_narmle_lp.snd	sound/amb_rori_narmle_os.snd	sound/amb_rori_narmle_lp.snd	sound/amb_rori_narmle_os.snd	sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
narmle	1		shader/cloudtile_n.sht	50	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.0095	0.0095		texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/amb_rori_narmle_lp.snd	sound/amb_rori_narmle_os.snd	sound/amb_rori_narmle_lp.snd	sound/amb_rori_narmle_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
narmle	2		shader/cloudtile_n.sht	50	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
narmle	3			50	0.008		150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
narmle	4			50	0.008		150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
restuss	0	texture/grad_sky_rori.dds	shader/cloudtile_n.sht	50	0.008	shader/cloudtile_tato_n.sht	150	0.0001	terrain/colorramp/rori_global0.tga	1	1	0.008	0.008		texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/amb_rori_restuss_lp.snd	sound/amb_rori_restuss_os.snd	sound/amb_rori_restuss_lp.snd	sound/amb_rori_restuss_os.snd	sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
restuss	1		shader/cloudtile_n.sht	50	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.0095	0.0095		texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/amb_rori_restuss_lp.snd	sound/amb_rori_restuss_os.snd	sound/amb_rori_restuss_lp.snd	sound/amb_rori_restuss_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
restuss	2		shader/cloudtile_n.sht	50	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
restuss	3			50	0.008		150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
restuss	4			50	0.008		150	0.0001	terrain/colorramp/naboo_global1.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
