Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
pvp_bf_01	0	texture/grad_sky_yavin4.dds		50	0.009	shader/cloudtile_lok_n.sht	100	0.001	terrain/colorramp/yavin_global0.tga	1	1	0.005	0.003		texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/amb_yavin4_pvp_bf_01_lp.snd	sound/amb_yavin4_pvp_bf_01_os.snd	sound/amb_yavin4_pvp_bf_01_lp.snd	sound/amb_yavin4_pvp_bf_01_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
pvp_bf_01	1	texture/grad_sky_yavin4.dds		50	0.009	shader/cloudtile_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.006		texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/amb_yavin4_pvp_bf_01_lp.snd	sound/amb_yavin4_pvp_bf_01_os.snd	sound/amb_yavin4_pvp_bf_01_lp.snd	sound/amb_yavin4_pvp_bf_01_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
pvp_bf_01	2			50	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.009	0.009	appearance/pt_rain_sheet_verylight.prt	texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
pvp_bf_01	3			50	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.015	0.015	appearance/pt_rain_sheet_light.prt	texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
pvp_bf_01	4			50	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
pvp_bf_02	0	texture/grad_sky_yavin4.dds		50	0.009	shader/cloudtile_lok_n.sht	100	0.001	terrain/colorramp/yavin_jungle0.tga	1	1	0.006	0.006		texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/amb_yavin4_pvp_bf_02_lp.snd	sound/amb_yavin4_pvp_bf_02_os.snd	sound/amb_yavin4_pvp_bf_02_lp.snd	sound/amb_yavin4_pvp_bf_02_os.snd	sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
pvp_bf_02	1	texture/grad_sky_yavin4.dds		50	0.009	shader/cloudtile_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/amb_yavin4_pvp_bf_02_lp.snd	sound/amb_yavin4_pvp_bf_02_os.snd	sound/amb_yavin4_pvp_bf_02_lp.snd	sound/amb_yavin4_pvp_bf_02_os.snd	sound/music_ambience_swamp.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
pvp_bf_02	2			50	0.009	shader/cloudtile_dath_n.sht	100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
pvp_bf_02	3			50	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
pvp_bf_02	4			50	0.009		100	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.035	0.035	appearance/pt_rain_sheet_heavy.prt	texture/env_yavin_global_day.dds	texture/env_yavin_global_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
