Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
dantari2	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.002	0.0008		texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/amb_dantooine_dantari2_lp.snd	sound/amb_dantooine_dantari2_os.snd	sound/amb_dantooine_dantari2_lp.snd	sound/amb_dantooine_dantari2_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
dantari2	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.0075	0.005	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/amb_dantooine_dantari2_lp.snd	sound/amb_dantooine_dantari2_os.snd	sound/amb_dantooine_dantari2_lp.snd	sound/amb_dantooine_dantari2_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
dantari2	2			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_light.prt	texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
dantari2	3			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
dantari2	4			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.05	0.05	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
dantari3	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.002	0.0008		texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/amb_dantooine_dantari3_lp.snd	sound/amb_dantooine_dantari3_os.snd	sound/amb_dantooine_dantari3_lp.snd	sound/amb_dantooine_dantari3_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
dantari3	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.0075	0.005	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/amb_dantooine_dantari3_lp.snd	sound/amb_dantooine_dantari3_os.snd	sound/amb_dantooine_dantari3_lp.snd	sound/amb_dantooine_dantari3_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
dantari3	2			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_light.prt	texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
dantari3	3			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
dantari3	4			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.05	0.05	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_dantari_day.dds	texture/env_dant_dantari_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
abandoned_rebel_base	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.004	0.001		texture/env_dant_global_day.dds	texture/env_dant_global_night.dds	sound/amb_dantooine_abandoned_rebel_base_lp.snd	sound/amb_dantooine_abandoned_rebel_base_os.snd	sound/amb_dantooine_abandoned_rebel_base_lp.snd	sound/amb_dantooine_abandoned_rebel_base_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
abandoned_rebel_base	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.0035	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_global_day.dds	texture/env_dant_global_night.dds	sound/amb_dantooine_abandoned_rebel_base_lp.snd	sound/amb_dantooine_abandoned_rebel_base_os.snd	sound/amb_dantooine_abandoned_rebel_base_lp.snd	sound/amb_dantooine_abandoned_rebel_base_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
abandoned_rebel_base	2			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.008	appearance/pt_rain_sheet_light.prt	texture/env_dant_global_day.dds	texture/env_dant_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
abandoned_rebel_base	3			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.02	0.01	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_global_day.dds	texture/env_dant_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
abandoned_rebel_base	4			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_global_day.dds	texture/env_dant_global_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
jedi_temple	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.005	0.005		texture/env_dant_jedi_day.dds	texture/env_dant_jedi_night.dds	sound/amb_dantooine_jedi_temple_ruins_lp.snd	sound/amb_dantooine_jedi_temple_ruins_os.snd	sound/amb_dantooine_jedi_temple_ruins_lp.snd	sound/amb_dantooine_jedi_temple_ruins_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
jedi_temple	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.0075	0.007	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_jedi_day.dds	texture/env_dant_jedi_night.dds	sound/amb_dantooine_jedi_temple_ruins_lp.snd	sound/amb_dantooine_jedi_temple_ruins_os.snd	sound/amb_dantooine_jedi_temple_ruins_lp.snd	sound/amb_dantooine_jedi_temple_ruins_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
jedi_temple	2			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.009	appearance/pt_rain_sheet_light.prt	texture/env_dant_jedi_day.dds	texture/env_dant_jedi_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
jedi_temple	3			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.01	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_jedi_day.dds	texture/env_dant_jedi_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
jedi_temple	4			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.02	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_jedi_day.dds	texture/env_dant_jedi_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
imperial_base	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.002	0.0008		texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/amb_dantooine_imperial_outpost_lp.snd	sound/amb_dantooine_imperial_outpost_os.snd	sound/amb_dantooine_imperial_outpost_lp.snd	sound/amb_dantooine_imperial_outpost_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
imperial_base	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.0075	0.005	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/amb_dantooine_imperial_outpost_lp.snd	sound/amb_dantooine_imperial_outpost_os.snd	sound/amb_dantooine_imperial_outpost_lp.snd	sound/amb_dantooine_imperial_outpost_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
imperial_base	2			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_light.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
imperial_base	3			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
imperial_base	4			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.05	0.05	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
outpost	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.002	0.0008		texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/amb_dantooine_mining_outpost_lp.snd	sound/amb_dantooine_mining_outpost_os.snd	sound/amb_dantooine_mining_outpost_lp.snd	sound/amb_dantooine_mining_outpost_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
outpost	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.0075	0.005	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/amb_dantooine_mining_outpost_lp.snd	sound/amb_dantooine_mining_outpost_os.snd	sound/amb_dantooine_mining_outpost_lp.snd	sound/amb_dantooine_mining_outpost_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
outpost	2			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_light.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
outpost	3			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
outpost	4			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.05	0.05	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
outpost2	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.002	0.0008		texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/amb_dantooine_outpost2_lp.snd	sound/amb_dantooine_outpost2_os.snd	sound/amb_dantooine_outpost2_lp.snd	sound/amb_dantooine_outpost2_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
outpost2	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.0075	0.005	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/amb_dantooine_outpost2_lp.snd	sound/amb_dantooine_outpost2_os.snd	sound/amb_dantooine_outpost2_lp.snd	sound/amb_dantooine_outpost2_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
outpost2	2			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_light.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
outpost2	3			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
outpost2	4			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.05	0.05	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_outpost_day.dds	texture/env_dant_outpost_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
stepes	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.002	0.0008		texture/env_dant_steppe_day.dds	texture/env_dant_steppe_night.dds	sound/amb_dantooine_secondstepes_lp.snd	sound/amb_dantooine_secondstepes_os.snd	sound/amb_dantooine_secondstepes_lp.snd	sound/amb_dantooine_secondstepes_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
stepes	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.0075	0.005	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_steppe_day.dds	texture/env_dant_steppe_night.dds	sound/amb_dantooine_secondstepes_lp.snd	sound/amb_dantooine_secondstepes_os.snd	sound/amb_dantooine_secondstepes_lp.snd	sound/amb_dantooine_secondstepes_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
stepes	2			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_light.prt	texture/env_dant_steppe_day.dds	texture/env_dant_steppe_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
stepes	3			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_steppe_day.dds	texture/env_dant_steppe_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
stepes	4			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	0	1	0.05	0.05	appearance/pt_rain_sheet_heavy.prt	texture/env_dant_steppe_day.dds	texture/env_dant_steppe_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
second_stepes	0	texture/grad_sky_dantooine.dds	shader/cloudtile_lok_n.sht	30	0.009	shader/cloudtile_n.sht	100	0.0009	terrain/colorramp/dantooine_global0.tga	1	1	0.002	0.0008		texture/env_dant_steppe_day.dds	texture/env_dant_steppe_night.dds	sound/amb_dantooine_secondstepes_lp.snd	sound/amb_dantooine_secondstepes_os.snd	sound/amb_dantooine_secondstepes_lp.snd	sound/amb_dantooine_secondstepes_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
second_stepes	1			30	0.009	shader/cloudtile_dath_n.sht	100	0.0009	terrain/colorramp/naboo_global1.tga	1	1	0.0075	0.005	appearance/pt_rain_sheet_verylight.prt	texture/env_dant_steppe_day.dds	texture/env_dant_steppe_night.dds	sound/amb_dantooine_secondstepes_lp.snd	sound/amb_dantooine_secondstepes_os.snd	sound/amb_dantooine_secondstepes_lp.snd	sound/amb_dantooine_secondstepes_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
