Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
rockymountains	4		shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_rocky_mntn_day.dds	texture/env_dath_rocky_mntn_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	15
rockypits	0	texture/grad_sky_dath_forestedmountains.dds	shader/cloudtile_dath_n.sht	25	0.009		50	0.003	terrain/colorramp/dathomir_rockypits0.tga	1	1	0.009	0.005		texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/amb_mountains_outside.snd		sound/amb_mountains_outside.snd		sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.25
rockypits	1		shader/cloudtile_dath_n.sht	25	0.009		50	0.003	terrain/colorramp/storm_1.tga	1	1	0.005	0.005	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.75
rockypits	2		shader/cloudtile_dath_n.sht	25	0.009		50	0.003	terrain/colorramp/storm_2.tga	1	1	0.008	0.008	appearance/pt_rain_sheet_light.prt	texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1.5
rockypits	3		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.015	0.015	appearance/pt_rain_sheet_light.prt	texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2.5
rockypits	4		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	4
canyons	0			0	0.009		50	0.003	terrain/colorramp/dathomir_canyons0.tga	1	1	0.0125	0.0125		texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/amb_mountains_outside.snd		sound/amb_mountains_outside.snd		sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.25
canyons	1			0	0.009		0	0.003	terrain/colorramp/dathomir_canyons0.tga	1	1	0.0125	0.0125	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.75
canyons	2			0	0.009		0	0.003	terrain/colorramp/storm_2.tga	1	1	0.0125	0.0125	appearance/pt_rain_sheet_light.prt	texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1.5
canyons	3			0	0.009		0	0.003	terrain/colorramp/storm_3.tga	0	1	0.0175	0.0175	appearance/pt_rain_sheet_light.prt	texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2.5
canyons	4			0	0.009		0	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	4
canyonsunny	0			0	0.009		0	0.003	terrain/colorramp/dathomir_canyonsunny0.tga	1	1	0.01	0.01		texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/amb_mountains_outside.snd		sound/amb_mountains_outside.snd		sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.25
canyonsunny	1			0	0.009		0	0.003	terrain/colorramp/dathomir_canyonsunny0.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.75
canyonsunny	2			0	0.009		0	0.003	terrain/colorramp/storm_2.tga	1	1	0.0125	0.0125	appearance/pt_rain_sheet_light.prt	texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1.5
canyonsunny	3			0	0.009		0	0.003	terrain/colorramp/storm_3.tga	0	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2.5
canyonsunny	4			0	0.009		0	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_canyon_day.dds	texture/env_dath_canyon_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	4
desertcanyon	0	texture/grad_sky_dath_beach.dds	cloudtile_faded_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/dathomir_desertcanyon0.tga	1	1	0.009	0.007		texture/env_dath_desert_day.dds	texture/env_dath_desert_night.dds	sound/amb_desert_outside.snd		sound/amb_desert_night.snd		sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
desertcanyon	1	texture/grad_sky_dath_beach.dds	cloudtile_faded_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/storm_1.tga	1	1	0.007	0.007	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_desert_day.dds	texture/env_dath_desert_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
desertcanyon	2		cloudtile_faded_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/storm_2.tga	1	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_dath_desert_day.dds	texture/env_dath_desert_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
desertcanyon	3		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.015	0.015	appearance/pt_rain_sheet_light.prt	texture/env_dath_desert_day.dds	texture/env_dath_desert_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
desertcanyon	4		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_desert_day.dds	texture/env_dath_desert_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_generic_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	15
mistyfalls	0	texture/grad_sky_dath_mistyfalls.dds		0	0.009		50	0.003	terrain/colorramp/dathomir_mistyfalls0.tga	1	1	0.008	0.008		texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/amb_forest_outside.snd		sound/amb_forest_night.snd		sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.25
mistyfalls	1	texture/grad_sky_dath_mistyfalls.dds		0	0.009		50	0.003	terrain/colorramp/dathomir_mistyfalls0.tga	1	1	0.008	0.008	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.75
mistyfalls	2			0	0.009		50	0.003	terrain/colorramp/storm_2.tga	1	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1.5
mistyfalls	3			0	0.009		50	0.003	terrain/colorramp/storm_3.tga	0	1	0.015	0.015	appearance/pt_rain_sheet_light.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2.5
mistyfalls	4			0	0.009		50	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	4
redhills	0	texture/grad_sky_dath_forestedmountains.dds	cloudtile_faded_n.sht	25	0.009	shader/cloudtile_tato_n.sht	100	0.003	terrain/colorramp/dathomir_redhills0.tga	1	1	0.001	0.001		texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/amb_mountains_outside.snd		sound/amb_mountains_outside.snd		sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
redhills	1		cloudtile_faded_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/storm_1.tga	1	1	0.001	0.001	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
redhills	2		shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/storm_2.tga	1	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
redhills	3		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.015	0.015	appearance/pt_rain_sheet_light.prt	texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
redhills	4		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_redhill_day.dds	texture/env_dath_redhill_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_generic_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	15
singingmountainpeak	0	texture/grad_sky_dath_singingmountain.dds	shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_lok_n.sht	50	0.003	terrain/colorramp/dathomir_singingmountain0.tga	1	1	0.05	0.05		texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/amb_mountains_outside.snd		sound/amb_mountains_outside.snd		sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
singingmountainpeak	1		shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_lok_n.sht	50	0.003	terrain/colorramp/storm_1.tga	1	1	0.05	0.05	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
singingmountainpeak	2		shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/storm_2.tga	1	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
singingmountainpeak	3		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.015	0.015	appearance/pt_rain_sheet_light.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
singingmountainpeak	4		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	15
singingmountain	0	texture/grad_sky_dath_singingmountain.dds	shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_lok_n.sht	50	0.003	terrain/colorramp/dathomir_singingmountain0.tga	1	1	0.0125	0.0125		texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/amb_dathomir_singing_mountain_lp.snd	sound/amb_dathomir_singing_mountain_os.snd	sound/amb_dathomir_singing_mountain_lp.snd	sound/amb_dathomir_singing_mountain_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
singingmountain	1		shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_lok_n.sht	50	0.003	terrain/colorramp/storm_1.tga	1	1	0.0125	0.0125	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
singingmountain	2		shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/storm_2.tga	1	1	0.0175	0.0175	appearance/pt_rain_sheet_light.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
singingmountain	3		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.0215	0.0215	appearance/pt_rain_sheet_light.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
singingmountain	4		shader/cloudtile_storm_n.sht	25	0.009	shader/cloudtile_storm_n.sht	50	0.003	terrain/colorramp/storm_3.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_dath_forest_mntn_day.dds	texture/env_dath_forest_mntn_night.dds	sound/wtr_lightning_storm_lrg_lp.snd		sound/wtr_lightning_storm_lrg_lp.snd		sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	15
beach	0	texture/grad_sky_dath_beach.dds	shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/dathomir_desertcanyon0.tga	1	1	0.007	0.007		texture/env_dath_desert_day.dds	texture/env_dath_desert_night.dds	sound/amb_forest_outside.snd		sound/amb_forest_night.snd		sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
beach	1	texture/grad_sky_dath_beach.dds	shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/storm_1.tga	1	1	0.007	0.007	appearance/pt_rain_sheet_verylight.prt	texture/env_dath_desert_day.dds	texture/env_dath_desert_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
beach	2		shader/cloudtile_dath_n.sht	25	0.009	shader/cloudtile_dath_n.sht	50	0.003	terrain/colorramp/storm_2.tga	1	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_dath_desert_day.dds	texture/env_dath_desert_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_dathomir.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
