Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
islands-placeholder	4			30	0.008		150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_rori_island_day.dds	texture/env_rori_island_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/mus_kashyyyk_elders_hut.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
foggyswamp	0	texture/grad_sky_agrilat_clr.dds	shader/cloudtile_n.sht	30	0.008	shader/cloudtile_tato_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.01	0.01		texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/amb_kashyyk_wilderness_lgt.snd	sound/amb_kashyyk_wilderness_lgt.snd	sound/amb_kashyyk_wilderness_lgt.snd	sound/amb_kashyyk_wilderness_lgt.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
foggyswamp	1		shader/cloudtile_n.sht	30	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_light.prt	texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
foggyswamp	2		shader/cloudtile_n.sht	30	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.015	0.015	appearance/pt_rain_sheet_light.prt	texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
foggyswamp	3			30	0.008		150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/mus_kashyyyk_dead_forest.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
foggyswamp	4			30	0.008		150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_rori_swamp_day.dds	texture/env_rori_swamp_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
narmle	0	texture/grad_sky_agrilat_clr.dds	shader/cloudtile_n.sht	30	0.008	shader/cloudtile_tato_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.009	0.009		texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/amb_kashyyk_wilderness_lgt.snd	sound/amb_kashyyk_wilderness_lgt.snd	sound/amb_kashyyk_wilderness_lgt.snd	sound/amb_kashyyk_wilderness_lgt.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
narmle	1		shader/cloudtile_n.sht	30	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.0095	0.0095	appearance/pt_rain_sheet_light.prt	texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
narmle	2		shader/cloudtile_n.sht	30	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_light.prt	texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
narmle	3			30	0.008		150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
narmle	4			30	0.008		150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_rori_narmle_day.dds	texture/env_rori_narmle_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
restuss	0	texture/grad_sky_agrilat_clr.dds	shader/cloudtile_n.sht	30	0.008	shader/cloudtile_tato_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.008	0.008		texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/amb_kashyyk_wilderness_lgt.snd	sound/amb_kashyyk_wilderness_lgt.snd	sound/amb_kashyyk_wilderness_lgt.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
restuss	1		shader/cloudtile_n.sht	30	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.0095	0.0095	appearance/pt_rain_sheet_light.prt	texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/mus_kashyyyk_elders_hut.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
restuss	2		shader/cloudtile_n.sht	30	0.008	shader/cloudtile_dath_n.sht	150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
restuss	3			30	0.008		150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_a.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
restuss	4			30	0.008		150	0.0001	terrain/colorramp/storm_3.tga	1	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_rori_restuss_day.dds	texture/env_rori_restuss_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_exar_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	60
