Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
dulok_village_2	0	texture/grad_sky_endor_mountains.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_mountain0.tga	1	1	0.009	0.007		texture/env_endor_dulok_day.dds	texture/env_endor_dulok_night.dds	sound/amb_endor_dulok_village_2_lp.snd	sound/amb_endor_dulok_village_2_os.snd	sound/amb_endor_dulok_village_2_lp.snd	sound/amb_endor_dulok_village_2_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
dulok_village_2	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_endor_dulok_day.dds	texture/env_endor_dulok_night.dds	sound/amb_endor_dulok_village_2_lp.snd	sound/amb_endor_dulok_village_2_os.snd	sound/amb_endor_dulok_village_2_lp.snd	sound/amb_endor_dulok_village_2_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
dulok_village_2	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_dulok_day.dds	texture/env_endor_dulok_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
dulok_village_2	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_dulok_day.dds	texture/env_endor_dulok_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
dulok_village_2	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_dulok_day.dds	texture/env_endor_dulok_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
ewok_tree_village_1	0	texture/grad_sky_endor.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_global0.tga	1	1	0.009	0.007		texture/env_endor_ewok_tree_day.dds	texture/env_endor_ewok_tree_night.dds	sound/amb_endor_ewok_tree_village_1_lp.snd	sound/amb_endor_ewok_tree_village_1_os.snd	sound/amb_endor_ewok_tree_village_1_lp.snd	sound/amb_endor_ewok_tree_village_1_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
ewok_tree_village_1	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_endor_ewok_tree_day.dds	texture/env_endor_ewok_tree_night.dds	sound/amb_endor_ewok_tree_village_1_lp.snd	sound/amb_endor_ewok_tree_village_1_os.snd	sound/amb_endor_ewok_tree_village_1_lp.snd	sound/amb_endor_ewok_tree_village_1_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
ewok_tree_village_1	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_ewok_tree_day.dds	texture/env_endor_ewok_tree_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
ewok_tree_village_1	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_ewok_tree_day.dds	texture/env_endor_ewok_tree_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
ewok_tree_village_1	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_ewok_tree_day.dds	texture/env_endor_ewok_tree_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
ewok_lake_village_1	0	texture/grad_sky_endor_mountains.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_mountain0.tga	1	1	0.009	0.007		texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/amb_endor_ewok_lake_village_1_lp.snd	sound/amb_endor_ewok_lake_village_1_os.snd	sound/amb_endor_ewok_lake_village_1_lp.snd	sound/amb_endor_ewok_lake_village_1_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
ewok_lake_village_1	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/amb_endor_ewok_lake_village_1_lp.snd	sound/amb_endor_ewok_lake_village_1_os.snd	sound/amb_endor_ewok_lake_village_1_lp.snd	sound/amb_endor_ewok_lake_village_1_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
ewok_lake_village_1	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
ewok_lake_village_1	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
ewok_lake_village_1	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
ewok_tree_village_2	0	texture/grad_sky_endor.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_global0.tga	1	1	0.009	0.007		texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/amb_endor_ewok_tree_village_2_lp.snd	sound/amb_endor_ewok_tree_village_2_os.snd	sound/amb_endor_ewok_tree_village_2_lp.snd	sound/amb_endor_ewok_tree_village_2_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
ewok_tree_village_2	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/amb_endor_ewok_tree_village_2_lp.snd	sound/amb_endor_ewok_tree_village_2_os.snd	sound/amb_endor_ewok_tree_village_2_lp.snd	sound/amb_endor_ewok_tree_village_2_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
ewok_tree_village_2	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
ewok_tree_village_2	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
ewok_tree_village_2	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
ewok_lake_village_2	0	texture/grad_sky_endor_mountains.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_mountain0.tga	1	1	0.009	0.007		texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/amb_endor_ewok_lake_village_2_lp.snd	sound/amb_endor_ewok_lake_village_2_os.snd	sound/amb_endor_ewok_lake_village_2_lp.snd	sound/amb_endor_ewok_lake_village_2_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
ewok_lake_village_2	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/amb_endor_ewok_lake_village_2_lp.snd	sound/amb_endor_ewok_lake_village_2_os.snd	sound/amb_endor_ewok_lake_village_2_lp.snd	sound/amb_endor_ewok_lake_village_2_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
ewok_lake_village_2	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
ewok_lake_village_2	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
ewok_lake_village_2	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_ewok_lake_day.dds	texture/env_endor_ewok_lake_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
marauder_base	0	texture/grad_sky_endor_mountains.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_mountain0.tga	1	1	0.009	0.007		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_marauder_base_lp.snd	sound/amb_endor_marauder_base_os.snd	sound/amb_endor_marauder_base_lp.snd	sound/amb_endor_marauder_base_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
marauder_base	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_marauder_base_lp.snd	sound/amb_endor_marauder_base_os.snd	sound/amb_endor_marauder_base_lp.snd	sound/amb_endor_marauder_base_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
marauder_base	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
marauder_base	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
marauder_base	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
outpost2	0	texture/grad_sky_endor_mountains.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_mountain0.tga	1	1	0.009	0.007		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_outpost2_lp.snd	sound/amb_endor_outpost2_os.snd	sound/amb_endor_outpost2_lp.snd	sound/amb_endor_outpost2_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
outpost2	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_outpost2_lp.snd	sound/amb_endor_outpost2_os.snd	sound/amb_endor_outpost2_lp.snd	sound/amb_endor_outpost2_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
outpost2	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
outpost2	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
outpost2	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
