Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
mtns	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.006	0.006	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_mountain_day.dds	texture/env_corl_mountain_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
mtns	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_corl_mountain_day.dds	texture/env_corl_mountain_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
mtns	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_mountain_day.dds	texture/env_corl_mountain_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
forests	0	texture/grad_sky_corl.dds		45	0.01	shader/cloudtile_corl_n.sht	90	0.01	terrain/colorramp/corellia_global0.tga	1	1	0.001	0.001	appearance/pt_falling_leaf.prt	texture/env_corl_mountain_day.dds	texture/env_corl_mountain_night.dds	sound/amb_forest_outside.snd		sound/amb_forest_night.snd		sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
forests	1		shader/cloudtile_n.sht	45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.003	0.003	appearance/pt_falling_leaf.prt	texture/env_corl_mountain_day.dds	texture/env_corl_mountain_night.dds	sound/amb_forest_outside.snd		sound/amb_forest_night.snd		sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
forests	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.006	0.006	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_mountain_day.dds	texture/env_corl_mountain_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
forests	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_corl_mountain_day.dds	texture/env_corl_mountain_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
forests	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_mountain_day.dds	texture/env_corl_mountain_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
tyrena	0	texture/grad_sky_corl.dds		45	0.01	shader/cloudtile_corl_n.sht	90	0.01	terrain/colorramp/corellia_global0.tga	1	1	0.0025	0.0025		texture/env_corl_tyrena_day.dds	texture/env_corl_tyrena_night.dds	sound/amb_corellia_tyrena_lp.snd	sound/amb_corellia_tyrena_os.snd	sound/amb_corellia_tyrena_lp.snd	sound/amb_corellia_tyrena_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
tyrena	1			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_corl_tyrena_day.dds	texture/env_corl_tyrena_night.dds	sound/amb_corellia_tyrena_lp.snd	sound/amb_corellia_tyrena_os.snd	sound/amb_corellia_tyrena_lp.snd	sound/amb_corellia_tyrena_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2.5
tyrena	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_tyrena_day.dds	texture/env_corl_tyrena_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	4
tyrena	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_corl_tyrena_day.dds	texture/env_corl_tyrena_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	6
tyrena	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_tyrena_day.dds	texture/env_corl_tyrena_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	8
coronet	0	texture/grad_sky_corl.dds		45	0.01	shader/cloudtile_corl_n.sht	90	0.01	terrain/colorramp/corellia_global0.tga	1	1	0.0025	0.0025		texture/env_corl_coronet_day.dds	texture/env_corl_coronet_night.dds	sound/amb_corellia_coronet_lp.snd	sound/amb_corellia_coronet_os.snd	sound/amb_corellia_coronet_lp.snd	sound/amb_corellia_coronet_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
coronet	1			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.008	0.008		texture/env_corl_coronet_day.dds	texture/env_corl_coronet_night.dds	sound/amb_corellia_coronet_lp.snd	sound/amb_corellia_coronet_os.snd	sound/amb_corellia_coronet_lp.snd	sound/amb_corellia_coronet_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2.5
coronet	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_coronet_day.dds	texture/env_corl_coronet_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	4
coronet	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.02	0.02	appearance/pt_rain_sheet_light.prt	texture/env_corl_coronet_day.dds	texture/env_corl_coronet_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	6
coronet	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_coronet_day.dds	texture/env_corl_coronet_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	8
doaba_guerfel	0	texture/grad_sky_corl.dds		45	0.01	shader/cloudtile_corl_n.sht	90	0.01	terrain/colorramp/corellia_global0.tga	1	1	0.0025	0.0025		texture/env_corl_doaba_day.dds	texture/env_corl_doaba_night.dds	sound/amb_corellia_doaba_guerfel_lp.snd	sound/amb_corellia_doaba_guerfel_os.snd	sound/amb_corellia_doaba_guerfel_lp.snd	sound/amb_corellia_doaba_guerfel_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
doaba_guerfel	1		shader/cloudtile_n.sht	45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.0025	0.0025		texture/env_corl_doaba_day.dds	texture/env_corl_doaba_night.dds	sound/amb_corellia_doaba_guerfel_lp.snd	sound/amb_corellia_doaba_guerfel_os.snd	sound/amb_corellia_doaba_guerfel_lp.snd	sound/amb_corellia_doaba_guerfel_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
doaba_guerfel	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.006	0.006	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_doaba_day.dds	texture/env_corl_doaba_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	6
doaba_guerfel	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_corl_doaba_day.dds	texture/env_corl_doaba_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
doaba_guerfel	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_doaba_day.dds	texture/env_corl_doaba_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	12
gold_beaches	0	texture/grad_sky_corl.dds		45	0.01	shader/cloudtile_corl_n.sht	90	0.01	terrain/colorramp/corellia_global0.tga	1	1	0.0025	0.0025		texture/env_corl_beach_day.dds	texture/env_corl_beach_night.dds	sound/amb_corellia_gold_beaches_lp.snd	sound/amb_corellia_gold_beaches_os.snd	sound/amb_corellia_gold_beaches_lp.snd	sound/amb_corellia_gold_beaches_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
gold_beaches	1			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.0025	0.0025		texture/env_corl_beach_day.dds	texture/env_corl_beach_night.dds	sound/amb_corellia_gold_beaches_lp.snd	sound/amb_corellia_gold_beaches_os.snd	sound/amb_corellia_gold_beaches_lp.snd	sound/amb_corellia_gold_beaches_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
gold_beaches	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.006	0.006	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_beach_day.dds	texture/env_corl_beach_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	6
gold_beaches	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_corl_beach_day.dds	texture/env_corl_beach_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	10
gold_beaches	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_beach_day.dds	texture/env_corl_beach_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	13
kor_vella	0	texture/grad_sky_corl.dds		45	0.01	shader/cloudtile_corl_n.sht	90	0.01	terrain/colorramp/corellia_global0.tga	1	1	0.0025	0.0025		texture/env_corl_korvella_day.dds	texture/env_corl_korvella_night.dds	sound/amb_corellia_kor_vella_lp.snd	sound/amb_corellia_kor_vella_os.snd	sound/amb_corellia_kor_vella_lp.snd	sound/amb_corellia_kor_vella_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
kor_vella	1			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.0025	0.0025		texture/env_corl_korvella_day.dds	texture/env_corl_korvella_night.dds	sound/amb_corellia_kor_vella_lp.snd	sound/amb_corellia_kor_vella_os.snd	sound/amb_corellia_kor_vella_lp.snd	sound/amb_corellia_kor_vella_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
kor_vella	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.006	0.006	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_korvella_day.dds	texture/env_corl_korvella_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	6
kor_vella	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_corl_korvella_day.dds	texture/env_corl_korvella_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
kor_vella	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_korvella_day.dds	texture/env_corl_korvella_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	12
mesas	0	texture/grad_sky_corl.dds		45	0.01	shader/cloudtile_corl_n.sht	90	0.01	terrain/colorramp/corellia_global0.tga	1	1	0.0025	0.0025		texture/env_corl_mesa_day.dds	texture/env_corl_mesa_night.dds	sound/amb_corellia_mesas_lp.snd	sound/amb_corellia_mesas_os.snd	sound/amb_corellia_mesas_lp.snd	sound/amb_corellia_mesas_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
mesas	1			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.0025	0.0025		texture/env_corl_mesa_day.dds	texture/env_corl_mesa_night.dds	sound/amb_corellia_mesas_lp.snd	sound/amb_corellia_mesas_os.snd	sound/amb_corellia_mesas_lp.snd	sound/amb_corellia_mesas_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
mesas	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.006	0.006	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_mesa_day.dds	texture/env_corl_mesa_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	6
mesas	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_corl_mesa_day.dds	texture/env_corl_mesa_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
mesas	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_mesa_day.dds	texture/env_corl_mesa_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	12
pve_bf_01	0	texture/grad_sky_corl.dds		45	0.01	shader/cloudtile_corl_n.sht	90	0.01	terrain/colorramp/corellia_global0.tga	1	1	0.0025	0.0025		texture/env_corl_global_day.dds	texture/env_corl_global_night.dds	sound/amb_corellia_pve_bf_01_lp.snd	sound/amb_corellia_pve_bf_01_os.snd	sound/amb_corellia_pve_bf_01_lp.snd	sound/amb_corellia_pve_bf_01_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
pve_bf_01	1			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.0025	0.0025		texture/env_corl_global_day.dds	texture/env_corl_global_night.dds	sound/amb_corellia_pve_bf_01_lp.snd	sound/amb_corellia_pve_bf_01_os.snd	sound/amb_corellia_pve_bf_01_lp.snd	sound/amb_corellia_pve_bf_01_os.snd	sound/music_theme_corellia.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2.5
pve_bf_01	2			45	0.01	shader/cloudtile_dath_n.sht	90	0.01	terrain/colorramp/naboo_global1.tga	1	1	0.006	0.006	appearance/pt_rain_sheet_verylight.prt	texture/env_corl_global_day.dds	texture/env_corl_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	4
pve_bf_01	3			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.009	0.009	appearance/pt_rain_sheet_light.prt	texture/env_corl_global_day.dds	texture/env_corl_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	6
pve_bf_01	4			45	0.01		90	0.01	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_heavy.prt	texture/env_corl_global_day.dds	texture/env_corl_global_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	8
