Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
valcano	0		shader/cloudtile_n.sht	50	0.009	shader/cloudtile_lok_n.sht	100	0.001	terrain/colorramp/lok_valcano0.tga	1	1	0.009	0.0075		texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/amb_desert_outside.snd		sound/amb_desert_outside.snd		sound/music_explore.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.2
valcano	1		shader/cloudtile_n.sht	50	0.009	shader/cloudtile_n.sht	100	0.001	terrain/colorramp/lok_valcano0.tga	1	1	0.01	0.01	appearance/pt_dust_storm_light.prt	texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/amb_desert_outside.snd		sound/amb_desert_outside.snd		sound/music_explore.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
valcano	2		shader/cloudtile_n.sht	50	0.009		100	0.001	terrain/colorramp/lok_valcano0.tga	1	1	0.02	0.02	appearance/pt_dust_storm.prt	texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/wtr_gusting_windstrm_hvy_lp.snd		sound/wtr_gusting_windstrm_hvy_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
valcano	3			50	0.009		100	0.001	terrain/colorramp/lok_valcano0.tga	0	1	0.025	0.025	appearance/pt_dust_storm_heavy.prt	texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
valcano	4			50	0.009		100	0.001	terrain/colorramp/lok_valcano0.tga	0	1	0.05	0.05	appearance/pt_dust_storm_heavy.prt	texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/wtr_sand_tornado_large_lp.snd		sound/wtr_sand_tornado_large_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
valcanocenter	0		shader/cloudtile_n.sht	50	0.009	shader/cloudtile_lok_n.sht	100	0.001	terrain/colorramp/lok_valcanocenter0.tga	1	1	0.015	0.015		texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/amb_desert_outside.snd		sound/amb_desert_outside.snd		sound/music_explore.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.2
valcanocenter	1		shader/cloudtile_n.sht	50	0.009	shader/cloudtile_n.sht	100	0.001	terrain/colorramp/lok_valcanocenter0.tga	1	1	0.02	0.02	appearance/pt_dust_storm_light.prt	texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/amb_desert_outside.snd		sound/amb_desert_outside.snd		sound/music_explore.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
valcanocenter	2		shader/cloudtile_n.sht	50	0.009		100	0.001	terrain/colorramp/lok_valcanocenter0.tga	1	1	0.03	0.03	appearance/pt_dust_storm.prt	texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/wtr_gusting_windstrm_hvy_lp.snd		sound/wtr_gusting_windstrm_hvy_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
valcanocenter	3			50	0.009		100	0.001	terrain/colorramp/lok_valcanocenter0.tga	0	1	0.04	0.04	appearance/pt_dust_storm_heavy.prt	texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
valcanocenter	4			50	0.009		100	0.001	terrain/colorramp/lok_valcanocenter0.tga	0	1	0.05	0.05	appearance/pt_dust_storm_heavy.prt	texture/env_lok_volcano_day.dds	texture/env_lok_volcano_night.dds	sound/wtr_sand_tornado_large_lp.snd		sound/wtr_sand_tornado_large_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
imperial_outpost	0	texture/grad_sky_lok.dds	shader/cloudtile_lok_n.sht	50	0.009	shader/cloudtile_lok_n.sht	100	0.001	terrain/colorramp/lok_global0.tga	1	1	0.006	0.003		texture/env_lok_desert_day.dds	texture/env_tato_dsrt_night.dds	sound/amb_lok_imperial_outpost_lp.snd	sound/amb_lok_imperial_outpost_os.snd	sound/amb_lok_imperial_outpost_lp.snd	sound/amb_lok_imperial_outpost_os.snd	sound/music_emperor_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	2
imperial_outpost	1	texture/grad_sky_tato1.dds		50	0.009	shader/cloudtile_n.sht	100	0.001	terrain/colorramp/lok_global0.tga	1	1	0.008	0.005	appearance/pt_dust_storm_light.prt	texture/env_lok_desert_day.dds	texture/env_tato_dsrt_night.dds	sound/amb_lok_imperial_outpost_lp.snd	sound/amb_lok_imperial_outpost_os.snd	sound/amb_lok_imperial_outpost_lp.snd	sound/amb_lok_imperial_outpost_os.snd	sound/music_emperor_theme.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
imperial_outpost	2			50	0.009		100	0.001	terrain/colorramp/tatooine_global1.tga	1	1	0.09	0.008	appearance/pt_dust_storm.prt	texture/env_lok_desert_day.dds	texture/env_tato_dsrt_night.dds	sound/wtr_gusting_windstrm_hvy_lp.snd		sound/wtr_gusting_windstrm_hvy_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	8
imperial_outpost	3			50	0.009		100	0.001	terrain/colorramp/tatooine_global1.tga	0	1	0.01	0.01	appearance/pt_dust_storm_heavy.prt	texture/env_lok_desert_day.dds	texture/env_tato_dsrt_night.dds	sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
imperial_outpost	4			50	0.009		100	0.001	terrain/colorramp/tatooine_global1.tga	0	1	0.025	0.025	appearance/pt_dust_storm_heavy.prt	texture/env_lok_desert_day.dds	texture/env_tato_dsrt_night.dds	sound/wtr_sand_tornado_large_lp.snd		sound/wtr_sand_tornado_large_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	15
nym_stronghold	0	texture/grad_sky_lok.dds	shader/cloudtile_lok_n.sht	50	0.009	shader/cloudtile_n.sht	100	0.001	terrain/colorramp/lok_desert0.tga	1	1	0.007	0.003		texture/env_lok_nym_day.dds	texture/env_lok_nym_night.dds	sound/amb_lok_nym_stronghold_lp.snd	sound/amb_lok_nym_stronghold_os.snd	sound/amb_lok_nym_stronghold_lp.snd	sound/amb_lok_nym_stronghold_os.snd	sound/music_event_danger.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
nym_stronghold	1	texture/grad_sky_tato1.dds	shader/cloudtile_n.sht	50	0.009	shader/cloudtile_n.sht	100	0.001	terrain/colorramp/lok_desert0.tga	1	1	0.0085	0.006	appearance/pt_dust_storm_light.prt	texture/env_lok_nym_day.dds	texture/env_lok_nym_night.dds	sound/amb_lok_nym_stronghold_lp.snd	sound/amb_lok_nym_stronghold_os.snd	sound/amb_lok_nym_stronghold_lp.snd	sound/amb_lok_nym_stronghold_os.snd	sound/music_event_danger.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
nym_stronghold	2			50	0.009		100	0.001	terrain/colorramp/tatooine_global1.tga	1	1	0.01	0.01	appearance/pt_dust_storm.prt	texture/env_lok_nym_day.dds	texture/env_lok_nym_night.dds	sound/wtr_gusting_windstrm_hvy_lp.snd		sound/wtr_gusting_windstrm_hvy_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
nym_stronghold	3			50	0.009		100	0.001	terrain/colorramp/tatooine_global1.tga	0	1	0.025	0.025	appearance/pt_dust_storm_heavy.prt	texture/env_lok_nym_day.dds	texture/env_lok_nym_night.dds	sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
nym_stronghold	4			50	0.009		100	0.001	terrain/colorramp/tatooine_global1.tga	0	1	0.05	0.05	appearance/pt_dust_storm_heavy.prt	texture/env_lok_nym_day.dds	texture/env_lok_nym_night.dds	sound/wtr_sand_tornado_large_lp.snd		sound/wtr_sand_tornado_large_lp.snd		sound/music_gloom_b.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	11
