objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-768327218	0	1398030671	722536818	0	1324.65	3.1828	1424.21	0.0725092	0.177797	0.951126	0.241843	200	0
-1422851969	0	1398030671	722536818	0	1312.89	2.84004	1414.03	-0.642504	-0.235772	0.728605	0.0271012	200	0
-895151440	0	1398030671	2091400984	0	1322.33	5.04392	1421.22	0.691934	0.191385	0.178856	0.672762	200	0
-931421756	0	1398030671	817625709	0	1322.93	5	1425.51	1	0	0	0	200	0
-1655624750	0	1398030671	979309880	0	1318.61	5	1406.11	1	0	0	0	200	0
-2080059270	0	1398030671	1027676160	0	1326.24	6.99349	1426.37	0.541054	-0.0124848	0.837649	0.0738166	200	0
-1925839572	0	1398030671	379458671	0	1318.52	5.15545	1406.25	1	0	0	0	200	0
-2017069751	0	1398030671	-1330047247	0	1323.17	5	1425.35	0.917121	0	0.398609	0	200	0
-541097311	0	1398030671	-1475353745	0	1319.85	5	1416.35	1	0	0	0	200	0
-2027846362	0	1398030671	1767334874	0	1333.98	9.768	1431.68	0.737561	-0.261827	-0.422297	0.457291	200	0
-283423543	0	1398030671	2142642483	0	1323.19	5	1418.75	0.947651	0	0.319309	0	200	0
-998299610	0	1398030671	1120118158	0	1313.78	0.761853	1408.91	0.922997	0	-0.384808	0	200	0
-427027447	0	1398030671	1120118158	0	1324.48	2.78389	1422.11	0.822502	0	-0.568762	0	200	0
-1002659579	0	1398030671	1120118158	0	1310.02	3.88212	1422.49	0.992809	0	-0.119712	0	200	0
-1932316829	0	1398030671	1120118158	0	1328.03	3.71703	1413.73	0.980067	0	-0.198669	0	200	0
-995035039	0	1398030671	1120118158	0	1332.68	2.40586	1421.68	-0.42666	0	0.904412	0	200	0
-475351212	0	1398030671	1120118158	0	1328.45	2.88992	1431.51	0.857709	0	-0.514136	0	200	0
-1088282297	0	1398030671	1120118158	0	1320.82	1.66527	1405.24	0.922997	0	-0.384808	0	200	0
-1287321890	0	1398030671	1120118158	0	1328.47	1.61532	1408.64	-0.569417	0	0.822049	0	200	0
-580940190	0	1398030671	722536818	0	1308.16	5	1422.86	0.012944	0.398787	0.881603	0.252148	200	0
-1150089708	0	1398030671	111510725	0	1307.93	14.5492	1412.99	-0.492842	0.492449	0.507449	0.507045	200	0
-1287021764	0	1398030671	111510725	0	1316.79	16.2456	1427.31	-0.0042036	0.999991	0	0	200	0
-1380089389	0	1398030671	1584967095	0	1375.33	5.57238	1501.71	0.800575	0.139619	-0.577894	0.0750016	200	0
-1391840260	0	1398030671	-1085565655	0	1314.73	4.06579	1481.96	1	0	0	0	200	0
-2137388254	0	1398030671	-269100497	0	1367.07	7.70149	1482.67	0.609054	0.614686	-0.356038	0.352776	200	0
-199245207	0	1398030671	-2052392611	0	1362.7	4	1485.76	0.981048	0	-0.193767	0	200	0
-451145087	0	1398030671	-2052392611	0	1377	4.04235	1507.35	-0.644827	0	0.764329	0	200	0
-1321335622	0	1413566031	806089282	0	1367.13	7.05245	1482.59	0.879969	0	-0.475031	0	50	0
-1828889672	0	1413566031	1199359859	0	1367.13	7.05245	1482.94	0.862807	0	-0.505533	0	50	0
-1718579006	0	1413566031	129410413	0	1375.4	4.62535	1501.74	0.813879	0	-0.581035	0	50	0
-1092833496	0	1398030671	-990400128	0	1362.18	3.98653	1493.12	0.709794	0	-0.704409	0	200	0
-613668036	0	1398030671	817625709	0	1366.89	4.0441	1499.54	0.767815	-0.0191994	0.640184	0.0160079	200	0
-7362712	0	1398030671	-954296082	0	1367.11	3.99978	1500.43	0.764804	-0.00644204	0.644185	-0.00764828	200	0
-1799466049	0	1398030671	979309880	0	1369.58	5.01415	1492.03	0.857709	0	-0.514136	0	200	0
-2046098232	0	1398030671	-344045339	0	1366.93	4.84748	1498.97	0.78858	0.182759	-0.516651	-0.278949	200	0
-1972682421	0	1398030671	1540073986	0	1366.77	4.76567	1498.44	-0.529536	0.815705	-0.195299	-0.126783	32	0
-1115726375	0	1398030671	-158319479	0	1365.92	4.7601	1498.01	-0.096262	0.171924	0.969351	0.146743	32	0
-195248033	0	1398030671	1854677779	0	1365.4	4.88684	1497.56	-0.569619	0.282904	0.217664	0.740351	32	0
-1126162437	0	1398030671	2133696518	0	1366.21	4.82562	1498.73	-0.481067	0.482861	-0.390471	0.61883	32	0
-1579111930	0	1398030671	-194864563	0	1361.95	5.15622	1493.11	0.690339	0.158931	0.689788	-0.14955	64	0
-903168819	0	1398030671	-399987886	0	1364.7	4.0494	1498.06	-0.534742	0	0.845015	0	64	0
-1378064655	0	1398030671	-523525511	0	1374.29	5.03844	1499.51	0.99639	0	-0.0848975	0	64	0
-418657340	0	1398030671	-296649120	0	1366.4	3.98854	1497.67	0.962425	0	0.271547	0	200	0
-1400489852	0	1398030671	-397065958	0	1366.48	4.70363	1497.73	-0.674876	0	0.737931	0	200	0
-1645356043	0	1398030671	752959419	0	1366.4	4.86097	1497.88	1	0	0	0	64	0
-330932392	0	1398030671	-2052392611	0	1319.51	3.95354	1489.8	0.877582	0	-0.479426	0	200	0
-288981272	0	1398030671	2142642483	0	1355.35	4.1277	1352.62	1	0	0	0	200	0
-1336206020	0	1398030671	111510725	0	1329.49	8.84925	1315.31	0.188921	-0.428652	0.681172	0.562644	200	0
-1357263661	0	1398030671	-2052392611	0	1281.74	4.60933	1318.08	-0.589787	0	0.807558	0	200	0
-1933785539	0	1398030671	-387618107	0	1328.96	4.8338	1412.18	0.893822	0	-0.448423	0	64	0
-331201197	0	1398030671	-387618107	0	1328.51	5	1432.26	1	0	0	0	64	0
-67846434	0	1398030671	-387618107	0	1318.3	5	1412.61	0.728272	0	0.685288	0	64	0
-1831300223	0	1398030671	1949318278	0	1421.6	4.00176	1407.29	1	0	0	0	64	0
-639356319	0	1398030671	1949318278	0	1431.44	4	1406.1	1	0	0	0	64	0
-431327913	0	1398030671	1949318278	0	1424.03	4	1398.64	1	0	0	0	64	0
-1591785914	0	1398030671	1949318278	0	1428.58	4	1400.29	1	0	0	0	64	0
-386490610	0	1398030671	1949318278	0	1426.13	4	1408.92	1	0	0	0	64	0
-1729647483	0	1398030671	1949318278	0	1412.37	4.77322	1373.65	1	0	0	0	64	0
-1067696689	0	1398030671	1949318278	0	1412.37	4.77322	1373.65	1	0	0	0	64	0
-177458697	0	1398030671	1949318278	0	1402.07	5	1374.68	1	0	0	0	64	0
-878977672	0	1398030671	-531145764	0	1422.49	4.64633	1400.84	0.075724	0	0.997129	0	64	0
-1777827375	0	1398030671	-531145764	0	1417.44	4.54508	1399.32	0.466913	0	0.884303	0	64	0
-108860291	0	1398030671	1907162665	0	1405.9	5	1369.91	0.510525	0	0.859862	0	200	0
-1073619927	0	1398030671	-531145764	0	1405.97	5.54235	1370.06	0.466913	0	0.884303	0	64	0
-1461007039	0	1398030671	-132909641	0	1452.51	4	1294.02	1	0	0	0	64	0
-2004694108	0	1398030671	-2052392611	0	1451.13	3.91996	1279.78	0.99955	0	-0.0299953	0	200	0
-637010280	0	1398030671	-2052392611	0	1483.76	4.28173	1347.17	-0.00579615	0	0.999983	0	200	0
-1136169972	0	1398030671	-2052392611	0	1484.41	4.00436	1335.69	0.999726	0	-0.0234055	0	200	0
-191472870	0	1398030671	205539934	0	1420.94	4.82453	1199.86	1	0	0	0	200	0
-941383781	0	1398030671	1811793720	0	1420.93	9.48244	1199.84	1	0	0	0	32	0
-1846584183	0	1398030671	658807047	0	1420.92	9.56262	1199.85	1	0	0	0	64	0
-321973941	0	1398030671	205539934	0	1421.48	4.80911	1192.78	0.872745	0	-0.488177	0	200	0
-945259871	0	1398030671	1811793720	0	1421.47	9.46703	1192.76	1	0	0	0	32	0
-644902323	0	1398030671	658807047	0	1421.47	9.5472	1192.77	1	0	0	0	64	0
-1346309434	0	1398030671	658807047	0	1457.94	9.55101	1170.25	1	0	0	0	64	0
-1692075973	0	1398030671	205539934	0	1457.95	4.81292	1170.26	0.99639	0	0.0848975	0	200	0
-1680373811	0	1398030671	1811793720	0	1457.94	9.47084	1170.24	1	0	0	0	32	0
-391039635	0	1398030671	658807047	0	1450.92	9.55769	1169.58	1	0	0	0	64	0
-273387893	0	1398030671	205539934	0	1450.94	4.8196	1169.6	0.872745	0	-0.488177	0	200	0
-2079276482	0	1398030671	1811793720	0	1450.93	9.47752	1169.57	1	0	0	0	32	0
-884253779	0	1398030671	658807047	0	1444.31	9.55488	1229.52	1	0	0	0	64	0
-1924526526	0	1398030671	205539934	0	1444.33	4.81679	1229.54	0.872745	0	-0.488177	0	200	0
-387566456	0	1398030671	1811793720	0	1444.32	9.47471	1229.51	1	0	0	0	32	0
-498756213	0	1398030671	658807047	0	1451.57	9.5618	1229.98	1	0	0	0	64	0
-1493294664	0	1398030671	205539934	0	1451.59	4.82371	1230	0.872745	0	-0.488177	0	200	0
-1228933955	0	1398030671	1811793720	0	1451.57	9.48163	1229.97	1	0	0	0	32	0
-1847961351	0	1398030671	205539934	0	1480.66	4.82745	1206.54	0.822502	0	0.568762	0	200	0
-1586663040	0	1398030671	658807047	0	1481.27	9.5507	1199.61	1	0	0	0	64	0
-933828753	0	1398030671	205539934	0	1481.29	4.81261	1199.63	0.872745	0	-0.488177	0	200	0
-12192447	0	1398030671	658807047	0	1480.64	9.56554	1206.53	1	0	0	0	64	0
-1281598472	0	1398030671	1811793720	0	1480.64	9.48537	1206.52	1	0	0	0	32	0
-741433356	0	1398030671	1811793720	0	1481.28	9.47053	1199.6	1	0	0	0	32	0
-1573834724	0	1398030671	-767200285	0	1354.61	3.29386	1129.93	0.734047	0.141731	-0.663549	-0.0281106	64	0
-1572116313	0	1398030671	2120330590	0	1368.01	4.19512	1135.73	1	0	0	0	64	0
-1250122911	0	1398030671	-767200285	0	1366.87	2.21674	1128.02	-0.0257939	0	0.999667	0	64	0
-1724615870	0	1398030671	2142642483	0	1356.77	5	1133.55	1	0	0	0	200	0
-1527440202	0	1398030671	2142642483	0	1373.34	4.98174	1134.92	0.825336	0	0.564642	0	200	0
-1168183428	0	1398030671	2142642483	0	1374.3	4	1148.28	0.952488	-0.0907595	-0.289429	-0.0275788	200	0
-1545495362	0	1398030671	2142642483	0	1365.31	5	1142.41	1	0	0	0	200	0
-1143907131	0	1398030671	2142642483	0	1378.93	3.37223	1158.19	0.932327	0	0.361615	0	200	0
-637151969	0	1398030671	2142642483	0	1378.93	5	1155.05	0.998201	0.059964	0	0	200	0
-417666902	0	1398030671	2142642483	0	1384	5	1172.55	0.902611	0	-0.430458	0	200	0
-627766998	0	1398030671	-767200285	0	1368.82	4.00323	1140.92	-0.569417	0	0.822049	0	64	0
-1750682956	0	1398030671	-767200285	0	1367.3	5	1149	-0.0257476	0.0599441	0.997868	-0.00154671	64	0
-1108223072	0	1398030671	-767200285	0	1393.79	5	1159.63	-0.035753	-0.00160997	0.998347	-0.044956	64	0
-1525019986	0	1398030671	-767200285	0	1379.71	5	1173.78	-0.139237	0.0111066	0.982379	-0.124179	64	0
-899996853	0	1398030671	-767200285	0	1373.98	2.64393	1155.72	0.829077	0.0525059	0.55103	0.079	64	0
-2139230082	0	1398030671	2120330590	0	1357.79	4.34089	1128.86	0.99639	0	0	-0.0848976	64	0
-777311192	0	1398030671	2120330590	0	1371.46	4.16481	1154.68	1	0	0	0	64	0
-1588674670	0	1398030671	2120330590	0	1383.15	4.74394	1151.79	1	0	0	0	64	0
-2018689032	0	1398030671	2120330590	0	1381.73	5	1171.84	1	0	0	0	64	0
-1431438269	0	1398030671	2120330590	0	1390.34	5	1160.62	1	0	0	0	64	0
-1120642761	0	1398030671	-132909641	0	1363.69	4.36876	1134.41	1	0	0	0	64	0
-879361687	0	1398030671	-132909641	0	1382.74	4	1160.96	1	0	0	0	64	0
-515651265	0	1398030671	128813259	0	1358.84	4.33905	1129.67	0.994	-0.0746901	0.00598798	-0.0796899	200	0
-201645664	0	1398030671	-365452167	0	1385.63	5	1150.06	0.979061	0	-0.203567	0	200	0
-1066409607	0	1398030671	128813259	0	1373.04	5	1164.11	1	0	0	0	200	0
-2020890555	0	1398030671	-365452167	0	1395.62	5	1165.38	-0.69062	-0.0570927	0.697478	-0.182508	200	0
-380187468	0	1398030671	128813259	0	1386.8	4.75254	1170.32	-0.308863	-0.087379	0.945314	0.0578744	200	0
-12405065	0	1398030671	128813259	0	1367.64	4.60931	1145.63	0.368158	-0.00861047	0.923801	-0.104772	200	0
-393839107	0	1398030671	128813259	0	1256.65	4.69726	1252.56	0.431413	-0.00327378	0.898157	-0.084764	200	0
-1343405037	0	1398030671	128813259	0	1252.33	4.80272	1246.7	0.432076	0.0758044	0.898612	-0.00764163	200	0
-1057921745	0	1398030671	128813259	0	1242.62	4.8013	1300.77	0.92943	0.0761158	0.343332	-0.111759	200	0
-521506884	0	1398030671	128813259	0	1231.52	5	1310.36	0.930028	0.0452809	0.356599	-0.0763808	200	0
-1904394487	0	1398030671	-365452167	0	1381.41	5	1282.6	0.83712	0.0911102	0.539285	-0.0100991	200	0
-539672761	0	1398030671	553534440	0	1473.55	4	1337.24	1	0	0	0	128	0
-124479415	0	1398030671	-1052518178	0	1495.63	9.62326	1307.31	0.337447	0	0.941344	0	200	0
-1059450325	0	1398030671	-1052518178	0	1495.15	9.63651	1306.76	0.926994	0.0778438	-0.204065	-0.304925	200	0
-2122188208	0	1398030671	-618512077	0	1491.19	9.5201	1292.96	0.933531	-0.0465358	0.330224	-0.131555	200	0
-1375350751	0	1398030671	1515027150	0	1454.66	4	1298.85	0.942755	0	0.333487	0	200	0
-1964975953	0	1398030671	1515027150	0	1455.33	4	1293.99	0.430817	0	0.902439	0	200	0
-90804820	0	1398030671	1515027150	0	1450.02	4.00174	1299.06	0.902439	0	-0.430817	0	200	0
-1040232260	0	1398030671	1515027150	0	1450.34	4.00309	1294.06	-0.352274	0	0.935897	0	200	0
-290584871	0	1398030671	-767200285	0	1453.07	4.05343	1296.54	0.99639	0	0	-0.0848977	64	0
-542195020	0	1398030671	78886799	0	1453.39	10.1253	1296.11	1	0	0	0	64	0
-790504583	0	1398030671	-1052518178	0	1455.38	8.025	1293.95	0.915116	0	-0.40319	0	200	0
-888412142	0	1398030671	-1052518178	0	1454.7	7.48432	1298.92	-0.311782	0.110749	0.838295	0.433345	200	0
-1266367199	0	1398030671	-1052518178	0	1450.29	8.02636	1294.04	0.942392	-0.053099	0.276097	-0.181241	200	0
-369957766	0	1398030671	-1052518178	0	1449.98	8.0249	1299.05	0.458909	0.0568038	0.860074	0.215521	200	0
-1732032720	0	1398030671	-2096092603	0	1470.45	10.1352	1246.42	0.431176	0	0.902268	0	200	0
-1540768124	0	1398030671	-841076727	0	1451.12	5	1206.54	1	0	0	0	128	0
-1493748646	0	1398030671	246671182	0	1455.4	8.78083	1200.18	0.744112	0	0.668054	0	200	0
-1079821914	0	1398030671	246671182	0	1450.66	8.77591	1203.94	0.999726	0	-0.0234106	0	200	0
-394319464	0	1398030671	246671182	0	1451.63	8.76798	1195.45	0.0242077	0	0.999707	0	200	0
-1837708618	0	1398030671	246671182	0	1446.91	8.77314	1199.25	-0.649847	0	0.760065	0	200	0
-123584519	0	1398030671	-365452167	0	1503.34	5	1209.61	-0.172836	-0.0129871	0.982096	-0.0737956	200	0
-1550738594	0	1398030671	128813259	0	1459.13	4.88298	1142.65	0.722652	0.113335	0.68164	-0.0172097	200	0
-520848154	0	1398030671	-2096092603	0	1388.88	8.21713	1204.87	-0.320063	0	0.947396	0	200	0
-167144834	0	1398030671	-809354024	0	1378	4.00594	1150.26	1	0	0	0	128	0
-1388014543	0	1398030671	273376961	0	1371.35	4.15557	1144.81	1	0	0	0	128	0
-195252585	0	1398030671	1081207959	0	1344.19	10.3235	1182.25	0.754049	0	0.656818	0	200	0
-954588532	0	1398030671	1081207959	0	1325.58	10.1979	1158.33	0.00920495	0	0.999958	0	200	0
-1488767022	0	1398030671	1296212037	0	1362.78	4	1221.43	1	0	0	0	64	0
-1521334352	0	1398030671	994373684	0	1363.23	4.00019	1218.62	1	0	0	0	128	0
-1775927491	0	1398030671	994373684	0	1401.6	5	1283.99	1	0	0	0	128	0
-525152298	0	1398030671	111510725	0	1419.28	10.2556	1294.81	0.0641449	-0.00092567	0.99782	0.0154038	200	0
-1348476716	0	1398030671	1296212037	0	1406.45	4.0031	1253.01	1	0	0	0	64	0
-589706344	0	1398030671	-2096092603	0	1406.09	6.69524	1293.97	0.895005	0.0477498	-0.432337	-0.0988495	200	0
-913628052	0	1398030671	1081207959	0	1337.46	12.8283	1319.63	0.997047	0.0498939	-0.0583011	0.00291749	200	0
-476438921	0	1398030671	1081207959	0	1327.24	12.8283	1306.72	-0.636188	-0.0409055	0.769573	-0.0367245	200	0
-421061669	0	1398030671	1081207959	0	1341.97	12.8283	1295.16	0.00419462	-0.000273046	0.997879	-0.0649537	200	0
-477824168	0	1398030671	1081207959	0	1352.15	12.8283	1308.31	0.745865	0.0548595	0.662922	-0.0347774	200	0
-265027675	0	1398030671	273376961	0	1345.86	5	1291.82	1	0	0	0	128	0
-908464570	0	1398030671	-1052518178	0	1251.06	18.0378	1357.55	0.994577	-0.0851223	0.0296632	-0.0518681	200	0
-1394148814	0	1398030671	-1052518178	0	1257.64	15.4172	1355.22	0.748499	0	-0.663135	0	200	0
-515787327	0	1398030671	-1052518178	0	1254.33	16.8781	1356.1	0.934261	-0.0295096	-0.346335	0.079604	200	0
-1443203564	0	1398030671	-1052518178	0	1275.65	15.3951	1381.61	0.972065	-0.0491917	-0.205477	0.102217	200	0
-1111015000	0	1398030671	-1052518178	0	1273.52	16.527	1384.34	0.803436	0.12714	-0.578187	-0.0634445	200	0
-650622643	0	1398030671	-1052518178	0	1271.09	17.5891	1386.89	0.974006	-0.131274	-0.176772	0.0532015	200	0
-1258914766	0	1398030671	1515027150	0	1261.26	5.45705	1372.49	0.469923	0	0.882707	0	200	0
-955647640	0	1398030671	-809354024	0	1276.01	5	1362.15	1	0	0	0	128	0
-494886590	0	1398030671	1296212037	0	1282.16	4	1346.66	1	0	0	0	64	0
-172878238	0	1398030671	1296212037	0	1224.18	4.00002	1264.66	1	0	0	0	64	0
-1453222215	0	1398030671	-2096092603	0	1198.72	12.3846	1257.81	0.435682	0	0.9001	0	200	0
-2030919430	0	1398030671	424890110	0	1210.13	4.00918	1202.91	1	0	0	0	128	0
-314518985	0	1398030671	994373684	0	1209.78	4.01807	1207.07	1	0	0	0	128	0
-1000828499	0	1398030671	-365452167	0	1209.1	4.00231	1196.73	-0.605977	-0.109242	0.78764	0.0219341	200	0
-630798813	0	1398030671	-365452167	0	1202.75	4.68927	1200.36	-0.0206295	0.10331	0.989843	-0.0954557	200	0
-970234446	0	1398030671	273376961	0	1185.52	5	1365.55	1	0	0	0	128	0
-1849751716	0	1398030671	1081207959	0	1189.15	10.0187	1361.66	-0.557023	0	0.830497	0	200	0
-1289867916	0	1398030671	1081207959	0	1181.56	9.71961	1367.63	-0.0407857	0	0.999168	0	200	0
-564504078	0	1398030671	-2096092603	0	1145.15	12.1709	1403.84	-0.301052	0	0.953607	0	200	0
-8747640	0	1398030671	102856583	0	1155.43	5	1403.39	1	0	0	0	128	0
-236898809	0	1398030671	111510725	0	1157.13	19.6756	1426.47	0.155945	0.0774712	0.974761	-0.139713	200	0
-1986698061	0	1398030671	-841076727	0	1172.15	5	1432.33	1	0	0	0	128	0
-1257744917	0	1398030671	1485443043	0	1216.88	4	1459.85	0.959662	0	0.281157	0	200	0
-248080719	0	1398030671	553534440	0	1218.59	4	1462.37	1	0	0	0	128	0
-1009511047	0	1398030671	273376961	0	1215.69	4	1461.78	1	0	0	0	128	0
-383671225	0	1398030671	-132909641	0	1218.51	4.0062	1455.6	1	0	0	0	64	0
-26232212	0	1398030671	-1377649953	0	1225.53	4.05603	1452.27	0.997477	-0.0449168	-0.00247292	0.0549166	200	0
-247778577	0	1398030671	-1377649953	0	1208.66	3.89367	1464.39	-0.68605	-0.000717164	0.721294	-0.0952326	200	0
-187131800	0	1398030671	-1377649953	0	1224.2	3.94625	1466.19	0.995008	-0.004792	0.0797709	-0.0597722	200	0
-1600764455	0	1398030671	-1377649953	0	1233.1	4.19731	1445.65	0.869826	0.13871	-0.470771	-0.050371	200	0
-134682360	0	1398030671	-1377649953	0	1204.08	3.96589	1458.86	0.90744	0.0611524	0.414385	-0.0331518	200	0
-557475897	0	1398030671	273376961	0	1214.91	5	1510.22	1	0	0	0	128	0
-1725276932	0	1398030671	-2096092603	0	1209.36	9.57462	1512.2	-0.283489	-0.222731	0.930278	0.0678741	200	0
-34686719	0	1398030671	1515027150	0	1197.45	12.2839	1500.32	0.130007	0.0104228	0.988287	-0.0792321	200	0
-245550034	0	1398030671	1515027150	0	1172.45	12.4994	1517.71	-0.67694	-0.0747652	0.727806	-0.0803831	200	0
-466202556	0	1398030671	1515027150	0	1190.78	12.4994	1544.77	0.990218	0.11438	-0.0793869	0.00916995	200	0
-639537606	0	1398030671	1515027150	0	1216.01	12.4994	1527.6	0.796798	0.0920378	0.593251	-0.0685262	200	0
-1729049982	0	1398030671	1296212037	0	1275.21	4	1531.17	1	0	0	0	64	0
-1421736700	0	1398030671	-1052518178	0	1283.71	10.799	1545.97	0.982936	0	0.183946	0	200	0
-1885893075	0	1398030671	-1052518178	0	1291.07	12.5874	1554.1	0.982936	0	0.183946	0	200	0
-2002104484	0	1398030671	-1052518178	0	1299.02	16.0466	1560.61	0.982936	0	0.183946	0	200	0
