objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-1574833891	0	1398030671	-365452167	0	613.521	3.75	1196.38	0.996878	-0.0648885	0.00292195	-0.0448898	200	0
-1033304413	0	1398030671	128813259	0	614.525	3.69038	1206.92	0.940999	0.0931039	0.322598	0.0422279	200	0
-718007667	0	1398030671	128813259	0	644.586	3.54669	1195.16	0.614172	0.108364	0.781555	0.0149251	200	0
-2012639579	0	1398030671	-365452167	0	639.627	3.75	1204.58	0.951433	-0.0528341	0.285393	0.102635	200	0
-1480810387	0	1398030671	-365452167	0	631.574	6.3642	1185.1	0.984762	0.103782	0.138775	0.0146251	200	0
-1370494382	0	1398030671	-132909641	0	625.034	3.75	1207.29	0.717913	0	0.696133	0	64	0
-1375362408	0	1398030671	424890110	0	624.673	3.75	1201.13	1	0	0	0	128	0
-730525747	0	1398030671	-809354024	0	624.155	3.75	1203.9	1	0	0	0	128	0
-1598341969	0	1398030671	78886799	0	627.274	11.1053	1207.73	1	0	0	0	64	0
-2074490969	0	1398030671	78886799	0	616.212	9.43209	1198.51	1	0	0	0	64	0
-2124268123	0	1398030671	78886799	0	638.344	10.9151	1199.89	1	0	0	0	64	0
-645842517	0	1398030671	-1534747835	0	619.838	3.40897	1234.74	1	0	0	0	64	0
-1035056107	0	1398030671	1850795370	0	619.841	3.20492	1234.76	1	0	0	0	64	0
-1995604155	0	1398030671	-1534747835	0	629.022	3.39577	1241.51	1	0	0	0	64	0
-563106920	0	1398030671	1850795370	0	629.024	3.19172	1241.53	1	0	0	0	64	0
-1157235053	0	1398030671	-1534747835	0	657.742	3.79468	1234.79	1	0	0	0	64	0
-602897094	0	1398030671	1850795370	0	657.744	3.49738	1234.81	1	0	0	0	64	0
-1920761424	0	1398030671	-1534747835	0	664.363	3.9158	1209.2	1	0	0	0	64	0
-400179113	0	1398030671	1850795370	0	664.365	3.6185	1209.22	1	0	0	0	64	0
-850570739	0	1398030671	-1534747835	0	687.39	3.62411	1228.18	1	0	0	0	64	0
-1156133826	0	1398030671	1850795370	0	687.392	3.32681	1228.2	1	0	0	0	64	0
-993256613	0	1398030671	-1534747835	0	624.427	3.87579	1265.7	1	0	0	0	64	0
-1463376245	0	1398030671	1850795370	0	624.43	3.67173	1265.72	1	0	0	0	64	0
-1357587317	0	1398030671	-1534747835	0	606.716	4.02314	1295.23	1	0	0	0	64	0
-1718415764	0	1398030671	1850795370	0	606.718	3.81909	1295.25	1	0	0	0	64	0
-271539871	0	1398030671	-1041522123	0	758.529	12.0322	1363.82	0.983844	0	-0.17903	0	32	0
-480982652	0	1398030671	-295381472	0	762.938	12.0389	1366.47	0.971338	0	0.237703	0	32	0
-2127511299	0	1398030671	-1463148392	0	748.827	15.7839	1360.54	0.634177	0.0110559	0.771948	-0.0423407	200	0
-571931513	0	1398030671	-1463148392	0	673.347	14.8226	1346.03	0.860326	0.150845	0.480057	-0.0814252	200	0
-1986659057	0	1398030671	78886799	0	766.803	11.8358	1396.17	1	0	0	0	64	0
-200424757	0	1398030671	-132909641	0	742.147	4.17	1439.52	1	0	0	0	64	0
-611631480	0	1398030671	273376961	0	741.939	4.17	1439.76	1	0	0	0	128	0
-1833533012	0	1398030671	-1085565655	0	748.485	3.95455	1360.75	1	0	0	0	200	0
-205918974	0	1398030671	-841076727	0	801.949	3.75	1308.77	1	0	0	0	128	0
-1065808111	0	1398030671	994373684	0	741.754	2.38308	1318.57	1	0	0	0	128	0
-779349932	0	1398030671	-399987886	0	734.384	6.95106	1315.85	-0.30647	-0.322014	-0.628879	0.637882	64	0
-1946465075	0	1398030671	1654100068	0	737.819	3.74429	1313.1	0.958244	0	0.285952	0	200	0
-64926586	0	1398030671	1506584875	0	737.809	4.69835	1313.08	1	0	0	0	64	0
-122393129	0	1398030671	-618512077	0	730.568	7.52194	1288.64	0.860269	0	-0.509841	0	32	0
-1879681676	0	1398030671	-1052518178	0	720.208	7.52194	1305.28	1	0	0	0	32	0
-195774908	0	1398030671	-295381472	0	713.932	7.52194	1301.68	0.544503	0	0.838759	0	32	0
-316118213	0	1398030671	-1041522123	0	739.3	7.52194	1290.91	-0.569417	0	0.822049	0	32	0
-2045784557	0	1398030671	-618512077	0	688.003	7.53231	1276.63	0.780707	0	0.624897	0	32	0
-1299140149	0	1398030671	-1052518178	0	683.758	7.53231	1283.28	0.998488	0	0.0549724	0	32	0
-735544779	0	1398030671	-295381472	0	699.72	7.53231	1297.74	-0.324796	0	0.945784	0	32	0
-62410506	0	1398030671	-1041522123	0	675.439	7.53231	1283.21	0.52762	0	0.849481	0	32	0
-1059217990	0	1398030671	-618512077	0	691.25	7.53174	1261.71	-0.140332	0	0.990105	0	32	0
-358877584	0	1398030671	-1052518178	0	677.351	7.53174	1264.29	0.904752	0	0.425939	0	32	0
-1060354506	0	1398030671	-295381472	0	680.718	7.53174	1269.57	0.113955	0	0.993486	0	32	0
-1986817964	0	1398030671	-1041522123	0	687.15	7.53174	1267.65	0.822502	0	-0.568762	0	32	0
-799284586	0	1398030671	-618512077	0	741.97	7.50607	1272.29	0.796084	0	-0.605186	0	32	0
-1900821662	0	1398030671	-1052518178	0	717.716	7.50607	1256.43	0.990216	0	0.139543	0	32	0
-999233202	0	1398030671	-295381472	0	723.621	7.50607	1249.41	0.789992	0	0.613117	0	32	0
-1572690132	0	1398030671	-1041522123	0	715.888	7.50607	1249.72	0.855127	0	0.518418	0	32	0
-1551749259	0	1398030671	-295381472	0	717.055	7.51331	1308.09	-0.3043	0	0.952576	0	32	0
-1201766688	0	1398030671	-1041522123	0	691.52	7.53231	1303.42	-0.54869	0	0.836026	0	32	0
-222583562	0	1398030671	-618512077	0	695.598	7.53231	1308.95	0.125465	0	0.992098	0	32	0
-1627192146	0	1398030671	-295381472	0	704.35	7.53231	1276.99	0.674876	0	0.737931	0	32	0
-218661016	0	1398030671	-1052518178	0	679.764	7.53231	1288.7	0.253016	0	0.967462	0	32	0
-1054082413	0	1398030671	-841076727	0	694.426	3.75	1287.2	1	0	0	0	128	0
-635936708	0	1398030671	-295381472	0	703.172	7.53175	1244.14	1	0	0	0	32	0
-425150802	0	1398030671	-1052518178	0	703.785	7.53174	1254.32	0.805072	0	-0.593177	0	32	0
-772654288	0	1398030671	-618512077	0	695.542	7.53174	1250.04	0.928665	0	0.37092	0	32	0
-763153784	0	1398030671	-1041522123	0	682.041	7.53174	1260.67	0.120503	0	0.992713	0	32	0
-1991119006	0	1398030671	-295381472	0	709.675	7.50607	1274.74	0.836463	0	-0.548024	0	32	0
-93324173	0	1398030671	-1052518178	0	727.86	7.50607	1264.18	0.565299	0	0.824886	0	32	0
-1790718381	0	1398030671	-618512077	0	731.114	7.50607	1272.97	-0.357693	0	0.933839	0	32	0
-201998142	0	1398030671	-1041522123	0	736.519	7.50607	1265.47	0.947651	0	-0.319309	0	32	0
-761560871	0	1398030671	-809354024	0	864.514	6.05507	1412.99	1	0	0	0	128	0
-302905058	0	1398030671	2142642483	0	861.5	6.10494	1407.52	0.919102	0	0.394019	0	200	0
-14060587	0	1398030671	2142642483	0	855.904	5.34601	1409.62	-0.505168	0.0737671	0.850839	0.124244	200	0
-516929538	0	1398030671	2142642483	0	850.375	6.12984	1419.48	0.805606	-0.0375025	-0.549682	0.217811	200	0
-1209308360	0	1398030671	2142642483	0	861.534	5.82005	1400.83	0.967663	0	-0.252245	0	200	0
-1246515358	0	1398030671	2142642483	0	873.881	6.58068	1406.54	0.941076	0	-0.338197	0	200	0
-353051747	0	1398030671	2142642483	0	888.519	6.01256	1415.62	0.839484	-0.0927175	-0.53218	-0.058777	200	0
-152992595	0	1398030671	2142642483	0	887.111	6.2313	1421.63	0.929515	-0.0495461	0.339299	-0.135732	200	0
-1217151023	0	1398030671	2142642483	0	882.037	6.81963	1406.44	1	0	0	0	200	0
-1988729542	0	1398030671	2142642483	0	870.302	6.49232	1399.46	1	0	0	0	200	0
-1389049610	0	1398030671	722536818	0	864.343	3.95832	1409.25	0.968295	-0.183684	-0.0175047	-0.168401	200	0
-382799111	0	1398030671	722536818	0	869.996	4.95045	1404.31	-0.255996	-0.0308678	0.959237	-0.115664	200	0
-831418839	0	1398030671	722536818	0	884.798	6.18567	1415.4	0.937647	0	-0.34759	0	200	0
-69822918	0	1398030671	722536818	0	878.821	6.57184	1403.19	-0.37166	0	0.928369	0	200	0
-15958055	0	1398030671	722536818	0	848.624	4.63045	1412.54	0.604116	0.163938	0.769148	0.128763	200	0
-334990365	0	1398030671	722536818	0	893.147	6.00577	1406.67	0.856602	0.103289	0.501898	-0.0605185	200	0
-1903463701	0	1398030671	-1463148392	0	870.486	9.01787	1420.74	-0.137161	0.161754	0.919174	-0.331876	200	0
-834047092	0	1398030671	-1463148392	0	859.961	12.4415	1427.67	-0.253784	-0.486896	0.772387	-0.319286	200	0
-1032664433	0	1398030671	-767200285	0	862.64	6.06092	1413.83	1	0	0	0	64	0
-1754218171	0	1398030671	-269100497	0	865.576	6.08312	1412.09	1	0	0	0	200	0
-1044319637	0	1398030671	-1085565655	0	875.083	6.3471	1412.11	1	0	0	0	200	0
-1902258733	0	1398030671	-954296082	0	859.971	6.11874	1401.05	1	0	0	0	200	0
-1910922308	0	1398030671	979309880	0	893.601	6.48048	1404.5	1	0	0	0	200	0
-1702518822	0	1398030671	-618512077	0	773.917	10.5726	1474.85	0.870293	0	0.492535	0	32	0
-815964040	0	1398030671	-1052518178	0	775.568	10.5726	1473.99	0.992809	0	0.119712	0	32	0
-244600951	0	1398030671	-295381472	0	778.816	10.5726	1472.63	1	0	0	0	32	0
-1558862730	0	1398030671	-1041522123	0	794.256	10.5632	1477.46	0.959662	0	-0.281157	0	32	0
-1054019298	0	1398030671	-618512077	0	783.21	10.5819	1472.2	0.993956	0	0.109778	0	32	0
-615383025	0	1398030671	-1052518178	0	791.598	10.5819	1475.24	0.979061	0	-0.203567	0	32	0
-1758974153	0	1398030671	-295381472	0	787.799	10.5819	1473.38	0.982936	0	-0.183946	0	32	0
-1010200357	0	1398030671	-1041522123	0	786.487	10.5726	1472.9	1	0	0	0	32	0
-1914032623	0	1398030671	424890110	0	785.827	4.08371	1469.04	1	0	0	0	128	0
-1024172034	0	1398030671	994373684	0	785.883	4.10906	1471.23	1	0	0	0	128	0
-1701057953	0	1398030671	1515027150	0	781.983	3.75	1346.01	-0.510526	0	0.859862	0	200	0
-1024624420	0	1398030671	1515027150	0	776.35	3.75	1356.44	-0.484504	0	0.874789	0	200	0
-341844888	0	1398030671	-194864563	0	785.74	3.75	1355.12	-0.640997	0	0.767543	0	64	0
-1264029404	0	1398030671	-523525511	0	779.636	3.75	1342.71	0.872745	0	0.488177	0	64	0
-798250138	0	1398030671	246671182	0	776.406	7.80715	1356.39	-0.53186	0	0.846832	0	200	0
-608795350	0	1398030671	246671182	0	781.966	8.47658	1346.02	-0.577609	0	0.816314	0	200	0
-2012865490	0	1398030671	273376961	0	781.339	3.75	1352.28	1	0	0	0	128	0
-1879092338	0	1398030671	-1463148392	0	801.632	11.3685	1344.91	-0.203734	-0.167966	0.923015	-0.279861	200	0
-1188158364	0	1398030671	-2096092603	0	812.714	8.14924	1336.31	0.997189	0	-0.0749299	0	200	0
-1000181804	0	1398030671	1081207959	0	838.922	3.75	1299.93	-0.552863	0	0.833272	0	200	0
-522425835	0	1398030671	-618512077	0	842.204	6.31133	1293.96	0.625519	0	0.780209	0	200	0
-1062545552	0	1398030671	1081207959	0	874.048	12.6786	1266.3	0.882333	0	-0.470626	0	200	0
-1809679067	0	1398030671	1081207959	0	898.304	12.5434	1235.75	0.313811	0	0.949485	0	200	0
-1278729129	0	1398030671	1081207959	0	898.157	12.6304	1266.37	0.870293	0	0.492534	0	200	0
-1637700847	0	1398030671	1081207959	0	874.036	12.5844	1238.5	-0.53186	0	0.846832	0	200	0
-1633940098	0	1398030671	-295381472	0	879.538	5.74304	1273.43	0.64864	0	0.761095	0	200	0
-1757816091	0	1398030671	541229841	0	847.524	4.75412	1249.07	0.348337	0	0.937369	0	200	0
-1514363483	0	1398030671	541229841	0	839.769	4.7648	1248.98	-0.37166	0	0.928369	0	200	0
-1487605585	0	1398030671	1515027150	0	821.402	3.75	1244.21	1	0	0	0	200	0
-679613664	0	1398030671	-809354024	0	816.99	3.75	1248.4	1	0	0	0	128	0
-1380749237	0	1398030671	-618512077	0	802.379	4.85628	1251.75	0.991562	0	0.129634	0	200	0
-745567388	0	1398030671	-1052518178	0	800.283	4.85628	1251.86	1	0	0	0	200	0
-1896454398	0	1398030671	-295381472	0	803.94	4.94758	1251.96	0.958244	0	-0.285952	0	200	0
-1372901231	0	1398030671	-1041522123	0	799.103	4.85628	1251.78	0.94441	0	0.328769	0	200	0
-151322779	0	1398030671	-2096092603	0	843.501	4.36632	1237.2	1	0	0	0	200	0
-1271374857	0	1398030671	-2096092603	0	911.222	7.02378	1227.69	0.971338	0	0	-0.237703	200	0
-2121183492	0	1398030671	-365452167	0	946.491	3.75	1249.71	0.253833	0.0717485	0.963832	-0.0380533	200	0
-947188131	0	1398030671	-767200285	0	868.364	3.42172	1197.62	0.933605	-0.024639	-0.351411	-0.0654593	64	0
-1593903472	0	1398030671	78886799	0	868.246	9.74002	1197.78	1	0	0	0	64	0
-541433962	0	1398030671	273376961	0	867.283	3.75	1198.52	1	0	0	0	128	0
-424070225	0	1398030671	-618512077	0	868.482	10.0954	1197.25	0.374821	0	0.927097	0	200	0
-661291799	0	1398030671	-1052518178	0	870.156	9.84089	1198.72	0.014203	0	0.999899	0	200	0
-755154030	0	1398030671	-618512077	0	867.592	10.1153	1196.35	0.926799	0	0.375559	0	200	0
-2078444668	0	1398030671	-1052518178	0	869.524	9.28435	1195.79	0.992498	-0.119675	0.0248177	0.0029925	200	0
-708022360	0	1398030671	1515027150	0	878.457	3.75	1186.03	-0.703846	0	0.710352	0	200	0
-1602638442	0	1398030671	541229841	0	878.4	7.84052	1185.95	0.711793	0.136892	-0.676523	0.130109	200	0
-2116403187	0	1398030671	-295381472	0	829.851	4.75083	1186.93	0.810963	0	-0.585097	0	200	0
-1149957030	0	1398030671	-2096092603	0	812.348	8.79904	1166.67	0.707392	0	0.706821	0	200	0
-756898667	0	1398030671	1081207959	0	811.883	3.75	1170.79	0.99995	0	-0.00999983	0	200	0
-2035306663	0	1398030671	-295381472	0	814.823	4.76129	1186.91	0.865324	0	0.501213	0	200	0
-524899687	0	1398030671	246671182	0	803.272	5.5081	1194.34	0.18338	0.0400371	0.976937	-0.101796	200	0
-494180065	0	1398030671	422198062	0	803.109	3.95524	1194.34	1	0	0	0	200	0
-1674232825	0	1398030671	246671182	0	802.954	5.52588	1194.33	0.0207103	-0.0898595	0.995737	-0.00186909	200	0
-1716401500	0	1398030671	246671182	0	808.229	5.51198	1194.35	0.18338	0.040037	0.976937	-0.101796	200	0
-715842690	0	1398030671	422198062	0	808.066	3.95912	1194.35	1	0	0	0	200	0
-19802047	0	1398030671	246671182	0	807.911	5.52975	1194.34	0.02071	-0.0898591	0.995737	-0.001869	200	0
-123027713	0	1398030671	-1052518178	0	747.26	6.32859	1205.66	-0.561168	0	0.827702	0	200	0
-1193669823	0	1398030671	-1052518178	0	744.172	6.32885	1209.82	-0.348337	0	0.937369	0	200	0
-732918287	0	1398030671	-1052518178	0	729.597	6.32885	1199.19	0.832832	0	0.553526	0	200	0
-2032244475	0	1398030671	-1052518178	0	732.64	6.32885	1194.97	0.908301	0	0.418318	0	200	0
-112454564	0	1398030671	1515027150	0	718.044	6.23715	1169.15	0.999987	0	-0.00499998	0	200	0
-494945819	0	1398030671	1515027150	0	700.675	6.23715	1169.33	0.99995	0	0.00999984	0	200	0
-583927527	0	1398030671	128813259	0	729.197	3.54279	1147.83	0.28803	0.0806104	0.953224	-0.0436402	200	0
-1093980249	0	1398030671	-2096092603	0	589.399	8.22278	1250.03	-0.00579643	0	0.999983	0	200	0
-1123948053	0	1398030671	-365452167	0	601.08	3.75	1319.06	0.553962	-0.0435563	0.825878	-0.0956772	200	0
-1549276931	0	1398030671	-365452167	0	608.319	3.75	1324.98	-0.170876	0.112812	0.971169	-0.122087	200	0
-1760770953	0	1398030671	251799198	0	603.479	3.75	1324.17	1	0	0	0	128	0
-205468285	0	1398030671	273376961	0	602.294	3.75	1323.06	1	0	0	0	128	0
-223014265	0	1398030671	1515027150	0	569.199	9.06232	1363.77	0.796084	0	0.605186	0	200	0
-1275369632	0	1398030671	1515027150	0	562.16	9.06232	1389.21	0.796084	0	0.605186	0	200	0
-1033116031	0	1398030671	994373684	0	572.749	3.75	1378.79	1	0	0	0	128	0
-266016417	0	1398030671	273376961	0	566.528	4.19985	1450.2	1	0	0	0	128	0
-35245857	0	1398030671	1081207959	0	565.926	13.575	1438.2	0.593818	0	0.804599	0	200	0
-1123095027	0	1398030671	1081207959	0	556.622	13.5517	1451.26	0.989506	0	0.144492	0	200	0
-228079065	0	1398030671	-2096092603	0	633.16	6.39669	1408.55	0.73169	0	-0.681638	0	200	0
-2065750334	0	1398030671	1515027150	0	688.958	11.2175	1407.35	1	0	0	0	200	0
-1959226923	0	1398030671	1081207959	0	755.175	4.17	1570.72	0.995953	0	-0.0898785	0	200	0
-1163540757	0	1398030671	273376961	0	752.028	4.17	1572.66	1	0	0	0	128	0
-148271946	0	1398030671	-2096092603	0	646.634	9.7331	1569.81	0.707109	0	-0.707104	0	200	0
-1703117680	0	1398030671	1081207959	0	641.324	18.0398	1572.39	0.934124	0	0.356949	0	200	0
-1931327436	0	1398030671	1081207959	0	672.192	22.7449	1573	0.917121	0	-0.39861	0	200	0
-1630034770	0	1398030671	273376961	0	657.989	4.17	1564.93	1	0	0	0	128	0
-1306469343	0	1398030671	1296212037	0	790.049	3.75	1322.16	1	0	0	0	64	0
-349829549	0	1398030671	1296212037	0	697.169	1.94409	1205.68	1	0	0	0	64	0
-369125512	0	1398030671	1485443043	0	672.996	23.2948	1222	0.0042036	0	0.999991	0	200	0
-862514577	0	1398030671	1485443043	0	614.594	4.76721	1367.47	0.891568	0	0.452886	0	200	0
-649876426	0	1398030671	1296212037	0	617.956	3.20094	1370.2	1	0	0	0	64	0
-87448412	0	1398030671	1485443043	0	710.285	19.0997	1259.81	0.104015	0	0.994576	0	200	0
-1898643100	0	1398030671	1485443043	0	725.992	19.0997	1279.38	0.755093	0	0.655617	0	200	0
-595116805	0	1398030671	1485443043	0	690.629	19.0997	1275.52	-0.629412	0	0.777071	0	200	0
-876991606	0	1398030671	1485443043	0	706.336	19.0997	1295.15	0.993576	0	-0.113164	0	200	0
-1641225163	0	1398030671	1296212037	0	739.679	1.70582	1213.55	1	0	0	0	64	0
-916826085	0	1398030671	-66078753	0	712.983	4.17	1436.21	1	0	0	0	64	0
-737507118	0	1398030671	1231161785	0	712.943	4.17	1436.92	1	0	0	0	128	0
-95417869	0	1398030671	1948460385	0	665.411	6.03293	1428.76	-0.656218	0	0.754571	0	200	0
-891630759	0	1398030671	-1225621707	0	781.437	4.23529	1474.33	0.953847	0	0.300293	0	200	0
-1641393858	0	1398030671	320754176	0	858.996	4.94102	1414.55	0.990901	0	0.13459	0	200	0
-522175883	0	1398030671	1913369502	0	864.347	14.7553	1426.46	0.995004	0	-0.0998333	0	200	0
-2042517259	0	1398030671	-1225621707	0	886.816	6.29173	1416.11	0.993956	0	-0.109778	0	200	0
-2064083480	0	1398030671	1913369502	0	876.533	6.1786	1403.2	0.982004	0	0.188859	0	200	0
-381375273	0	1398030671	1462524373	0	844.454	6.46042	1352.76	-0.35302	0	0.935616	0	200	0
-1043216551	0	1398030671	-66078753	0	878.091	3.75	1332.57	1	0	0	0	64	0
-605484044	0	1398030671	1231161785	0	876.235	3.75	1332.95	1	0	0	0	128	0
-140897093	0	1398030671	-66078753	0	816.514	0.400717	1268.19	1	0	0	0	64	0
-1986776064	0	1398030671	-934444703	0	927.281	6.91454	1254.61	0.916908	0.0369391	0.387662	0.0873692	200	0
-711049397	0	1398030671	-1052518178	0	930.653	7.03721	1254.6	0.931517	0.0246165	-0.3598	0.0470506	200	0
-2034228432	0	1398030671	273376961	0	937.589	3.75	1249.43	1	0	0	0	128	0
-254826403	0	1398030671	1948460385	0	886.6	6.06341	1177.61	-0.703847	0	0.710351	0	200	0
-1734664227	0	1398030671	-934444703	0	827.688	7.32208	1185.85	1	0	0	0	200	0
-1619210551	0	1398030671	-1052518178	0	816.506	7.18611	1185.33	0.991002	0.00899789	0.0944295	0.0944294	200	0
