objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-1927988745	0	1398030671	object/static/structure/corellia/shared_corl_tent_small.iff	0	1679.8	28.1301	1611.57	0.9998	0	0.0199987	0	256	0
-1925033330	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1685.81	28	1594.57	-0.707107	0	0.707107	0	128	0
-1920840654	0	1398030671	object/soundobject/shared_soundobject_city_crowd_small.iff	0	1658.24	28	1652.55	1	0	0	0	128	0
-1918968145	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1646	28	1500	1	0	0	0	128	0
-1918589173	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1608.53	28	1928.49	0.92388	0	-0.382683	0	128	0
-1917625643	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s01.iff	0	1931.78	28	1937.06	1	0	0	0	128	0
-1915350060	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1616.1	28	1537.63	1	0	0	0	200	0
-1915343349	0	1413566031	object/tangible/terminal/shared_terminal_mission_artisan.iff	0	1914.62	28	1429.66	0.761611	0	-0.648035	0	50	0
-1912830188	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1938.02	28	1673.71	1	0	0	0	128	0
-1912013925	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_03.iff	0	2038.05	28	1655.64	0.707109	0	-0.707104	0	512	0
-1908401984	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_1.iff	0	292.871	0.52167	555.584	0.950797	0	0.309816	0	32	0
-1907249538	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1524	28	1445	0	0	1	0	128	0
-1907236315	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	2009	33.7048	1691	-0.500001	-0.499999	-0.499999	0.500001	128	0
-1899789132	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1813.89	28	1798.99	-3.2e-008	0	1	0	200	0
-1899602473	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	1789.24	28.0098	2029.37	0.707118	0	-0.707095	0	128	0
-1899136211	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1811.19	28.5255	1965	0.707118	0	-0.707095	0	200	0
-1890029114	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1761.83	28	1744.29	0.707109	0	-0.707104	0	128	0
-1887629108	0	1112885583	object/building/corellia/shared_filler_slum_16x16_s01.iff	0	1524.13	28	1743.74	-0.382684	0	0.923879	0	512	0
-1887519883	0	1398030671	object/soundobject/shared_soundobject_city_crowd_sentients_large.iff	0	1950.48	28	1531.22	1	0	0	0	128	0
-1886868036	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1712.98	28	1824.02	0.92388	0	-0.382683	0	128	0
-1879852820	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1505.05	28	1715.07	0.707109	0	-0.707104	0	200	0
-1879421507	0	1112885583	object/building/corellia/shared_bank_corellia.iff	0	1992.41	28	1544.67	0.999997	0	0.0023009	0	512	0
-1874135172	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1512.38	28	1550.88	0.984726	0	-0.17411	0	50	0
-1873796478	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1871.94	28	1664.03	1	0	0	0	128	0
-1873405054	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1633.07	28	1906.02	0.92388	0	0.382683	0	200	0
-1866550575	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	1484.61	28	1903.79	0.92388	0	-0.382683	0	128	0
-1866424685	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	2037.53	28	1770.14	0.707109	0	0.707104	0	128	0
-1863346120	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1738	28	1448	0.707104	0	0.707109	0	128	0
-1863035339	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s02.iff	0	1669.69	28	1566.9	3.28e-006	0	1	0	128	0
-1861140111	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1593.13	28	1847	0.382683	0	0.92388	0	200	0
-1859095672	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	1898.22	28	1981.48	-7.34e-008	0	1	0	128	0
-1856071227	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1630.01	33.9451	1477.99	0.000563	0.999999	0.000563	0	200	0
-1850327612	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1479.17	28	1900.75	0.92388	0	-0.382683	0	50	0
-1847828235	0	1112885583	object/building/general/shared_bunker_corellia_tomi_jinsin.iff	0	1529.76	2.96651	1080.5	0.911039	0	-0.412321	0	512	1682376097
-565923755	-1847828235	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-1927376940	-1847828235	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-694282569	-1847828235	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-231542615	-1847828235	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-976317925	-1847828235	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-879410635	-1847828235	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-2079230854	-1847828235	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1946274642	-1847828235	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-1677962170	-1847828235	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-1846444453	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1938.29	28	1734.54	1	0	0	0	128	0
-1831043418	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1871.41	28.6321	1948.69	0.982642	0	-0.18551	0	50	0
-1830576605	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1690	28	1847	-0.382684	0	0.923879	0	128	0
-1829454660	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1871.94	25.3331	1672.03	0.707107	0	0.707107	0	128	0
-1827392002	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1828.96	28	1349.18	0.707109	0	-0.707104	0	128	0
-1823577268	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1454.96	27.9938	1815.02	-0.707107	0	0.707107	0	50	0
-1819336846	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1522.22	28	1470.98	-0.707107	0	0.707107	0	50	0
-1819263809	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1738	28	1476	0.707121	0	-0.707092	0	128	0
-1819259408	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_07.iff	0	1648	28	1404	0.707107	0	0.707107	0	512	0
-1818937656	0	1413566031	object/tangible/terminal/shared_terminal_bank.iff	0	1705.98	28	1501.57	1	0	0	0	50	0
-1815059988	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	1594.27	28	1714.1	-0.191508	0	0.981491	0	128	0
-1813661802	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1994	28	1876	-0.382684	0	0.923879	0	128	0
-1809399437	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s04.iff	0	1509.27	28	1576.32	1	0	0	0	128	0
-1808724899	0	1398030671	object/static/structure/corellia/shared_corl_power_bubble_node.iff	0	1669.69	28	1571.9	3.28e-006	0	1	0	128	0
-1806346772	0	1413566031	object/tangible/camp/shared_camp_chair_s2.iff	0	1789.47	16.9285	847.157	-0.60582	0	0.795602	0	50	0
-1805694651	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1546.57	28	1797.51	0.923879	0	0.382684	0	128	0
-1805608887	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1471.68	28	1540.59	3.48e-007	0	1	0	200	0
-1804617885	0	1398030671	object/static/item/shared_lair_wooden_tent.iff	0	1967.44	30.0308	1064.64	0.70711	0	-0.707103	0	128	0
-1803924927	0	1112885583	object/building/corellia/shared_filler_block_corellia_64x32_s01.iff	0	1927.14	28	1567.07	0.707106	0	0.707108	0	512	0
-1800559733	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1738	28	1492	0.7071	0	0.707113	0	128	0
-1800488992	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1499.74	28	1907.15	-0.382683	0	0.92388	0	128	0
-1793928123	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1483.97	28	1751.92	-0.382684	0	0.923879	0	128	0
-1793052790	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1795.89	33.9451	1728.72	0.000563112	0.707106	0.000563109	0.707107	200	0
-1790333262	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1456.4	28	1675.35	-0.707107	0	0.707107	0	128	0
-1787159204	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	1857	28	1448	0.70711	0	0.707103	0	128	0
-1783074157	0	1413566031	object/tangible/furniture/modern/shared_table_modern_style_01.iff	0	1773.58	28	1982.04	-0.64864	0	0.761095	0	50	0
-1773762781	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1507.96	28	1544.88	-0.575402	0	0.817871	0	50	0
-1769769880	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s01.iff	0	1590	28	1754	0.92388	0	0.382683	0	128	0
-1769232411	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_02.iff	0	1713.8	28	1499.05	1	0	0	0	200	0
-1767266583	0	1398030671	object/static/structure/corellia/shared_corl_fountain_statue_contemplate_s01.iff	0	1539.5	28	1470.5	1	0	0	0	96	0
-1764012178	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1876.23	28	1688.61	-0.382686	0	0.923878	0	200	0
-1763831653	0	1112885583	object/building/corellia/shared_filler_block_corellia_64x32_s02.iff	0	1768	28	1574	0.707102	0	0.707111	0	512	0
-1762309558	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1565.79	28	1455.03	-0.707107	0	0.707107	0	200	0
-1757223535	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1737.97	33.9135	1461.99	0.000563	0.999999	0.000563	0	200	0
-1756985532	0	1398030671	object/static/item/shared_item_container_energy_liquid.iff	0	1702.42	28	1698.52	1	0	0	0	32	0
-1753446084	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s02.iff	0	1941.21	33.6737	1728.52	0.707098	0.707115	0	0	128	0
-1748427572	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1762.02	28	1682	0.707109	0	-0.707104	0	128	0
-1739681081	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s03.iff	0	1605.26	28	1709.67	0.981491	0	0.191509	0	128	0
-1739292585	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1810.72	28.5951	1944.95	0.707109	0	-0.707104	0	200	0
-1739013128	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s02.iff	0	1974.78	33.6732	1728.59	0.707104	0.707109	0	0	128	0
-1738581456	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1703	28	1357	1	0	0	0	128	0
-1737193094	0	1398030671	object/static/structure/general/shared_skeleton_human_headandbody.iff	0	296.485	0.760898	574.658	1	0	0	0	64	0
-1736047103	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s02.iff	0	1941.23	33.674	1679.58	0.70712	-0.707093	0	0	128	0
-1735510180	0	1413566031	object/tangible/furniture/modern/shared_table_modern_style_01.iff	0	1493.15	28	1547.08	1	0	0	0	50	0
-1732740580	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	1855.31	28	1738.54	-0.707103	0	0.70711	0	50	0
-1729937161	0	1413566031	object/tangible/terminal/shared_terminal_mission_bounty.iff	0	1824.93	28	1672.48	0.700285	0	0.713864	0	50	0
-1724353922	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1523.15	28	1702.23	0.707107	0	0.707107	0	200	0
-1721573691	0	1413566031	object/tangible/terminal/shared_terminal_mission_scout.iff	0	1560.16	28.9263	1478.95	0.932328	0	-0.361615	0	50	0
